Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Feb 15, 2023 10:00 AM;Feb 15, 2023 11:00 AM;4,773.25;1,477.75;568.25;2,908.75;12,777.50;191.00;3,047.25;15,879.75;14,587.00;10,449.75;920.00;1,873.00
Feb 15, 2023 11:00 AM;Feb 15, 2023 12:00 PM;4,672.50;1,439.00;826.25;2,062.00;16,638.50;196.25;3,050.75;15,879.50;14,290.75;9,687.25;877.00;1,866.50
Feb 15, 2023 12:00 PM;Feb 15, 2023 1:00 PM;4,549.50;1,263.50;948.25;1,521.50;18,887.25;190.50;3,050.50;15,858.25;12,906.75;8,781.50;144.00;1,848.50
Feb 15, 2023 1:00 PM;Feb 15, 2023 2:00 PM;4,510.50;1,364.25;1,268.75;1,274.00;18,780.25;186.75;3,039.75;15,861.50;12,703.75;9,058.00;294.50;1,814.00
Feb 15, 2023 2:00 PM;Feb 15, 2023 3:00 PM;4,503.50;1,363.00;1,578.00;1,264.25;15,963.00;179.00;3,035.25;15,843.00;12,959.50;9,280.00;250.25;1,794.00
Feb 15, 2023 3:00 PM;Feb 15, 2023 4:00 PM;4,543.25;1,502.00;1,802.25;1,493.25;10,417.75;179.00;3,037.00;15,906.25;13,603.00;9,465.25;667.75;1,789.50
Feb 15, 2023 4:00 PM;Feb 15, 2023 5:00 PM;4,748.25;1,512.75;2,203.75;2,330.25;3,846.75;177.50;3,034.50;15,933.75;13,759.00;10,336.00;1,474.75;1,817.00
Feb 15, 2023 5:00 PM;Feb 15, 2023 6:00 PM;4,896.75;1,732.75;2,414.75;4,090.25;247.75;180.75;3,031.50;15,906.25;13,234.00;11,015.00;3,672.75;1,804.75
Feb 15, 2023 6:00 PM;Feb 15, 2023 7:00 PM;4,947.25;1,681.25;2,922.50;6,437.00;5.75;190.75;3,031.50;15,818.50;13,094.50;11,705.00;3,009.50;1,817.75
Feb 15, 2023 7:00 PM;Feb 15, 2023 8:00 PM;4,915.25;1,650.25;3,473.25;8,665.00;3.50;191.75;3,032.25;15,855.75;13,166.00;11,951.75;1,920.25;1,859.75
Feb 15, 2023 8:00 PM;Feb 15, 2023 9:00 PM;4,754.25;1,330.50;3,549.00;10,509.00;3.25;191.25;3,032.50;15,789.25;13,115.25;11,228.00;973.50;1,835.75
Feb 15, 2023 9:00 PM;Feb 15, 2023 10:00 PM;4,621.25;1,547.75;3,566.50;12,377.50;3.50;190.75;3,032.00;15,698.50;12,259.00;8,996.00;438.25;1,800.75
Feb 15, 2023 10:00 PM;Feb 15, 2023 11:00 PM;4,505.50;1,326.25;3,635.00;13,693.50;3.25;181.50;3,033.50;15,498.00;11,408.50;7,327.50;338.00;1,782.50
Feb 15, 2023 11:00 PM;Feb 16, 2023 12:00 AM;4,444.25;1,243.25;4,048.50;14,696.25;3.50;178.25;3,034.00;15,243.00;10,364.50;6,384.75;235.25;1,781.00
Feb 16, 2023 12:00 AM;Feb 16, 2023 1:00 AM;4,372.50;1,299.00;3,852.00;16,020.25;3.50;177.50;3,033.00;15,600.75;9,879.75;6,384.75;144.00;1,992.25
Feb 16, 2023 1:00 AM;Feb 16, 2023 2:00 AM;4,365.00;1,276.00;3,413.75;17,014.75;3.25;172.50;3,032.75;15,232.50;9,708.50;6,442.75;115.75;1,935.50
Feb 16, 2023 2:00 AM;Feb 16, 2023 3:00 AM;4,337.25;1,291.00;2,425.50;17,146.25;3.50;178.25;3,031.25;15,449.25;9,363.75;6,225.25;182.00;1,944.00
Feb 16, 2023 3:00 AM;Feb 16, 2023 4:00 AM;4,334.75;1,254.00;2,099.25;16,726.75;4.00;179.25;3,032.50;15,289.75;9,857.75;6,371.75;190.50;1,906.50
Feb 16, 2023 4:00 AM;Feb 16, 2023 5:00 AM;4,369.00;1,265.00;2,092.00;15,745.75;3.75;183.50;3,035.50;15,172.25;10,110.00;6,523.00;378.75;1,871.50
Feb 16, 2023 5:00 AM;Feb 16, 2023 6:00 AM;4,465.50;1,241.00;1,878.25;15,878.75;4.00;189.50;3,037.25;15,169.50;11,087.00;7,335.50;231.75;1,888.50
Feb 16, 2023 6:00 AM;Feb 16, 2023 7:00 AM;4,710.00;1,532.00;1,656.00;15,972.50;4.50;192.00;3,036.75;15,601.00;12,745.75;8,073.50;940.25;1,897.50
Feb 16, 2023 7:00 AM;Feb 16, 2023 8:00 AM;4,907.00;1,760.75;1,777.25;16,025.25;199.75;195.75;3,034.00;15,599.75;13,371.50;8,539.75;4,292.75;1,855.50
Feb 16, 2023 8:00 AM;Feb 16, 2023 9:00 AM;4,928.25;1,529.50;1,755.50;15,898.75;3,200.25;196.75;3,034.00;15,049.00;13,780.25;8,371.00;4,045.00;1,874.25
Feb 16, 2023 9:00 AM;Feb 16, 2023 10:00 AM;4,839.25;1,446.25;1,881.75;14,965.00;8,999.75;195.75;3,033.25;15,174.75;13,686.00;8,062.75;1,201.50;1,870.00
Feb 16, 2023 10:00 AM;Feb 16, 2023 11:00 AM;4,710.75;1,224.25;2,043.75;12,121.00;14,744.00;192.50;3,034.00;15,181.50;12,724.00;7,667.50;748.25;1,872.25
Feb 16, 2023 11:00 AM;Feb 16, 2023 12:00 PM;4,599.25;1,242.75;2,013.25;10,585.25;18,271.75;190.00;3,039.25;15,237.00;12,608.00;7,128.00;159.50;1,890.00
Feb 16, 2023 12:00 PM;Feb 16, 2023 1:00 PM;4,507.75;1,289.00;2,122.25;9,770.00;19,197.50;185.00;3,036.25;15,343.75;11,168.00;6,824.25;93.75;1,881.50
Feb 16, 2023 1:00 PM;Feb 16, 2023 2:00 PM;4,505.75;1,314.50;2,399.50;9,651.75;17,203.25;179.50;3,033.75;15,851.50;10,971.00;6,480.75;189.75;1,884.50
Feb 16, 2023 2:00 PM;Feb 16, 2023 3:00 PM;4,563.00;1,374.25;2,209.50;9,723.50;13,053.00;173.00;3,026.25;15,959.75;10,950.00;6,766.50;523.25;1,877.75
Feb 16, 2023 3:00 PM;Feb 16, 2023 4:00 PM;4,642.00;1,354.25;2,452.75;9,916.00;7,452.00;175.50;3,019.25;16,145.75;11,575.00;7,083.75;916.00;1,887.50
Feb 16, 2023 4:00 PM;Feb 16, 2023 5:00 PM;4,816.50;1,361.25;2,685.75;10,636.25;2,473.50;176.50;3,018.75;16,331.75;11,829.75;7,263.50;1,047.00;1,843.25
Feb 16, 2023 5:00 PM;Feb 16, 2023 6:00 PM;4,952.75;1,346.00;3,751.00;12,694.00;182.00;170.00;3,024.75;16,450.75;12,179.25;7,439.25;2,301.75;1,859.50
Feb 16, 2023 6:00 PM;Feb 16, 2023 7:00 PM;4,966.50;1,275.00;4,244.50;15,629.25;4.25;170.75;3,025.00;16,333.25;11,910.75;7,459.50;3,351.75;1,920.75
Feb 16, 2023 7:00 PM;Feb 16, 2023 8:00 PM;4,905.50;1,294.50;4,495.25;18,420.25;4.00;173.00;3,025.75;15,643.25;10,920.75;7,365.50;1,526.75;1,952.75
Feb 16, 2023 8:00 PM;Feb 16, 2023 9:00 PM;4,740.00;1,270.75;4,757.75;20,338.75;3.25;172.00;3,022.25;15,487.25;9,422.50;6,422.75;755.50;1,951.00
Feb 16, 2023 9:00 PM;Feb 16, 2023 10:00 PM;4,607.50;1,254.50;4,966.25;22,332.25;3.50;172.75;3,020.50;14,393.50;7,969.75;5,161.75;983.25;1,977.50
Feb 16, 2023 10:00 PM;Feb 16, 2023 11:00 PM;4,469.25;1,253.00;4,806.00;23,615.00;3.25;168.00;3,021.00;12,722.75;6,682.50;4,329.25;946.50;1,969.50
Feb 16, 2023 11:00 PM;Feb 17, 2023 12:00 AM;4,411.75;1,287.75;4,563.50;24,960.75;3.50;159.50;3,022.00;10,907.00;6,100.25;4,068.75;92.50;1,963.50
Feb 17, 2023 12:00 AM;Feb 17, 2023 1:00 AM;4,369.00;1,325.00;4,503.75;25,802.25;3.75;154.25;3,015.50;9,507.00;5,481.75;3,936.75;298.00;1,965.50
Feb 17, 2023 1:00 AM;Feb 17, 2023 2:00 AM;4,363.25;1,255.50;4,928.25;26,627.50;4.00;146.50;3,014.00;8,126.00;5,161.25;3,737.00;66.00;1,937.25
Feb 17, 2023 2:00 AM;Feb 17, 2023 3:00 AM;4,342.50;1,262.00;4,399.50;27,383.50;4.00;149.75;3,012.25;7,553.00;5,088.75;3,911.75;129.00;1,935.75
Feb 17, 2023 3:00 AM;Feb 17, 2023 4:00 AM;4,316.00;1,243.00;3,974.00;28,718.50;3.50;140.50;3,012.00;6,750.50;4,762.00;3,981.00;135.00;1,910.00
Feb 17, 2023 4:00 AM;Feb 17, 2023 5:00 AM;4,339.00;1,220.00;4,406.75;29,736.00;3.50;141.00;3,011.75;6,364.00;4,997.75;4,154.25;85.25;1,898.50
Feb 17, 2023 5:00 AM;Feb 17, 2023 6:00 AM;4,382.50;1,206.50;4,110.00;31,194.75;4.00;141.50;3,012.00;6,392.00;5,246.75;4,490.50;46.50;1,876.25
Feb 17, 2023 6:00 AM;Feb 17, 2023 7:00 AM;4,522.75;1,184.75;3,353.00;33,000.25;4.00;138.75;3,009.25;6,497.25;5,996.50;4,829.25;565.75;1,828.75
Feb 17, 2023 7:00 AM;Feb 17, 2023 8:00 AM;4,707.25;1,174.75;3,151.00;35,305.25;64.75;141.25;3,007.25;6,753.25;6,237.75;5,374.75;2,011.75;1,861.25
Feb 17, 2023 8:00 AM;Feb 17, 2023 9:00 AM;4,749.25;1,129.25;2,592.50;37,336.25;842.25;141.50;3,005.00;6,811.50;6,293.00;5,669.00;2,253.25;1,907.50
Feb 17, 2023 9:00 AM;Feb 17, 2023 10:00 AM;4,725.00;1,110.00;2,398.25;39,542.25;2,414.50;134.00;3,000.25;6,547.00;6,210.50;5,545.25;1,946.50;1,883.00
Feb 17, 2023 10:00 AM;Feb 17, 2023 11:00 AM;4,640.25;1,097.25;2,448.50;41,252.00;4,366.00;132.00;2,995.75;6,287.50;6,252.75;5,272.75;790.00;1,904.25
Feb 17, 2023 11:00 AM;Feb 17, 2023 12:00 PM;4,547.50;1,101.00;2,209.75;42,726.00;6,164.25;135.00;2,992.75;6,028.50;6,635.00;4,999.25;315.50;1,916.50
Feb 17, 2023 12:00 PM;Feb 17, 2023 1:00 PM;4,440.25;1,185.00;2,091.50;43,921.25;6,294.00;124.50;2,987.25;5,838.75;7,582.50;4,534.50;326.50;1,892.00
Feb 17, 2023 1:00 PM;Feb 17, 2023 2:00 PM;4,369.50;1,281.50;2,143.25;44,416.75;5,792.50;131.00;2,982.50;5,642.75;7,708.25;3,871.50;238.00;1,888.25
Feb 17, 2023 2:00 PM;Feb 17, 2023 3:00 PM;4,340.50;1,252.00;2,230.75;44,424.50;4,540.75;133.50;2,980.25;5,608.25;7,600.00;3,778.25;176.75;1,924.00
Feb 17, 2023 3:00 PM;Feb 17, 2023 4:00 PM;4,353.75;1,197.75;2,149.00;45,075.75;3,194.00;135.00;2,981.50;5,565.25;7,629.25;3,786.25;163.50;1,958.75
Feb 17, 2023 4:00 PM;Feb 17, 2023 5:00 PM;4,417.00;1,200.00;2,606.25;44,040.00;1,575.75;134.25;2,981.50;5,566.25;7,269.50;3,809.75;191.75;2,002.50
Feb 17, 2023 5:00 PM;Feb 17, 2023 6:00 PM;4,582.75;1,180.50;2,583.75;44,502.25;174.50;133.00;2,984.50;5,632.00;7,097.50;3,959.00;676.50;2,002.75
Feb 17, 2023 6:00 PM;Feb 17, 2023 7:00 PM;4,656.75;1,150.75;2,565.75;43,979.50;4.75;134.75;2,981.75;5,629.50;7,097.25;3,965.50;1,351.50;2,002.75
Feb 17, 2023 7:00 PM;Feb 17, 2023 8:00 PM;4,631.50;1,140.25;2,491.25;43,209.50;3.75;134.00;2,985.50;5,612.00;7,096.75;3,953.25;995.75;2,003.00
Feb 17, 2023 8:00 PM;Feb 17, 2023 9:00 PM;4,535.00;1,114.75;2,383.50;42,066.50;3.50;132.50;2,994.00;5,603.25;6,852.50;3,674.25;518.00;2,000.25
Feb 17, 2023 9:00 PM;Feb 17, 2023 10:00 PM;4,444.75;1,108.25;2,496.00;40,679.25;3.50;126.75;2,991.75;5,597.25;6,643.25;3,488.00;144.50;1,974.50
Feb 17, 2023 10:00 PM;Feb 17, 2023 11:00 PM;4,371.00;1,109.75;2,722.00;38,211.00;3.75;127.75;2,993.25;5,583.50;6,531.25;3,498.25;74.00;1,979.00
Feb 17, 2023 11:00 PM;Feb 18, 2023 12:00 AM;4,338.25;1,092.50;3,094.25;36,232.25;3.25;127.25;2,995.00;5,561.00;5,730.00;3,410.25;4.00;1,985.50
Feb 18, 2023 12:00 AM;Feb 18, 2023 1:00 AM;4,309.25;1,099.75;4,030.75;35,481.50;3.75;128.75;2,990.00;5,336.25;5,136.75;3,315.75;189.00;2,003.75
Feb 18, 2023 1:00 AM;Feb 18, 2023 2:00 AM;4,294.75;1,095.75;3,796.25;33,642.25;3.50;129.00;2,990.00;5,319.50;5,131.50;3,341.00;154.75;1,995.50
Feb 18, 2023 2:00 AM;Feb 18, 2023 3:00 AM;4,306.00;1,081.75;3,400.75;32,191.50;3.75;127.75;2,991.00;5,346.00;5,442.50;3,145.25;109.00;1,995.50
Feb 18, 2023 3:00 AM;Feb 18, 2023 4:00 AM;4,278.00;1,077.00;3,163.75;31,523.25;3.75;127.00;2,990.75;5,267.25;4,747.50;3,146.50;7.50;2,005.75
Feb 18, 2023 4:00 AM;Feb 18, 2023 5:00 AM;4,309.50;1,084.00;2,630.00;30,462.50;4.00;127.00;2,989.50;5,267.25;4,001.00;3,046.75;29.75;1,969.75
Feb 18, 2023 5:00 AM;Feb 18, 2023 6:00 AM;4,361.25;1,120.50;2,607.25;28,651.75;4.00;127.00;2,987.50;5,301.75;3,579.50;2,891.75;147.50;1,963.25
Feb 18, 2023 6:00 AM;Feb 18, 2023 7:00 AM;4,518.25;1,108.00;1,996.25;27,952.75;4.00;125.75;2,987.50;6,056.00;3,581.75;3,295.75;459.75;1,950.00
Feb 18, 2023 7:00 AM;Feb 18, 2023 8:00 AM;4,640.00;1,097.25;1,577.00;27,700.75;90.25;124.00;2,986.00;7,179.75;3,557.50;3,571.25;422.25;1,955.00
Feb 18, 2023 8:00 AM;Feb 18, 2023 9:00 AM;4,712.25;1,095.00;2,125.50;27,405.00;1,194.75;124.00;2,983.75;7,571.50;3,763.00;3,689.50;894.00;1,950.50
Feb 18, 2023 9:00 AM;Feb 18, 2023 10:00 AM;4,691.00;1,089.75;4,236.75;28,145.50;3,530.75;124.25;2,977.00;7,045.75;4,075.75;3,606.75;358.00;1,953.50
Feb 18, 2023 10:00 AM;Feb 18, 2023 11:00 AM;4,614.25;1,100.25;5,069.00;29,840.50;5,476.75;122.50;2,980.25;6,288.75;3,750.50;3,491.00;452.75;1,963.00
Feb 18, 2023 11:00 AM;Feb 18, 2023 12:00 PM;4,543.50;1,111.00;5,035.50;31,758.50;6,641.25;118.00;2,982.00;6,084.25;3,464.50;3,265.25;927.50;1,969.00
Feb 18, 2023 12:00 PM;Feb 18, 2023 1:00 PM;4,462.00;1,092.75;4,502.25;34,355.25;7,164.50;116.25;2,976.50;5,907.00;3,308.50;3,172.00;522.25;1,973.75
Feb 18, 2023 1:00 PM;Feb 18, 2023 2:00 PM;4,417.50;1,094.75;3,186.75;34,706.00;7,081.25;115.50;2,978.50;5,837.00;3,167.75;3,071.50;527.75;1,959.00
Feb 18, 2023 2:00 PM;Feb 18, 2023 3:00 PM;4,407.25;1,085.25;1,741.25;35,129.50;6,155.50;116.00;2,978.00;5,831.25;3,012.25;3,064.00;751.00;1,957.50
Feb 18, 2023 3:00 PM;Feb 18, 2023 4:00 PM;4,453.25;1,080.00;1,145.75;34,274.25;4,236.00;116.00;2,977.25;5,957.75;3,192.25;3,290.75;695.00;1,957.00
Feb 18, 2023 4:00 PM;Feb 18, 2023 5:00 PM;4,558.75;1,090.00;1,336.00;32,529.25;1,836.50;114.50;2,971.00;6,399.50;3,010.75;3,678.50;840.75;1,768.00
Feb 18, 2023 5:00 PM;Feb 18, 2023 6:00 PM;4,731.25;1,084.50;1,383.75;31,041.00;171.75;120.75;2,973.75;7,379.00;3,099.50;4,037.75;1,445.25;1,786.00
Feb 18, 2023 6:00 PM;Feb 18, 2023 7:00 PM;4,836.25;1,097.25;1,350.00;29,168.25;4.25;122.50;2,981.00;8,850.75;2,872.50;4,337.25;2,060.50;1,837.00
Feb 18, 2023 7:00 PM;Feb 18, 2023 8:00 PM;4,879.00;1,112.50;1,277.00;27,367.50;3.50;124.25;2,982.00;8,974.25;2,837.75;4,429.75;2,228.50;1,876.00
Feb 18, 2023 8:00 PM;Feb 18, 2023 9:00 PM;4,812.00;1,108.50;1,321.00;24,794.50;3.00;126.00;2,986.75;8,499.25;2,747.75;4,358.00;1,672.00;1,868.25
Feb 18, 2023 9:00 PM;Feb 18, 2023 10:00 PM;4,693.00;1,115.75;1,112.00;22,061.25;3.25;125.50;2,988.75;8,213.75;2,579.50;4,352.75;1,433.00;1,912.00
Feb 18, 2023 10:00 PM;Feb 18, 2023 11:00 PM;4,596.75;1,119.75;954.00;19,420.25;3.75;124.00;2,990.25;8,326.25;2,485.75;4,270.00;2,034.75;1,880.75
Feb 18, 2023 11:00 PM;Feb 19, 2023 12:00 AM;4,523.00;1,117.50;925.00;17,695.00;3.75;123.00;2,990.50;8,301.75;2,485.50;4,128.25;1,245.00;1,881.75
Feb 19, 2023 12:00 AM;Feb 19, 2023 1:00 AM;4,420.25;1,106.25;826.00;17,142.25;4.00;123.25;2,990.00;8,233.00;2,305.75;3,719.50;243.75;1,885.25
Feb 19, 2023 1:00 AM;Feb 19, 2023 2:00 AM;4,392.25;1,088.75;857.75;17,631.00;4.00;122.75;2,991.25;8,049.00;2,232.00;3,440.00;291.75;1,854.25
Feb 19, 2023 2:00 AM;Feb 19, 2023 3:00 AM;4,368.75;1,075.25;931.75;18,302.00;4.00;123.00;2,991.50;7,892.25;2,249.50;3,298.75;292.50;1,758.00
Feb 19, 2023 3:00 AM;Feb 19, 2023 4:00 AM;4,354.50;1,078.00;951.50;19,175.50;4.00;123.00;2,992.00;7,549.00;2,260.00;3,213.75;190.75;1,693.25
Feb 19, 2023 4:00 AM;Feb 19, 2023 5:00 AM;4,341.00;1,087.50;975.00;19,999.50;3.25;121.75;2,992.50;7,512.00;2,281.75;3,215.75;94.50;1,689.50
Feb 19, 2023 5:00 AM;Feb 19, 2023 6:00 AM;4,368.25;1,111.75;961.25;20,399.50;3.25;121.00;2,989.50;7,775.00;2,312.50;3,279.25;140.50;1,701.25
Feb 19, 2023 6:00 AM;Feb 19, 2023 7:00 AM;4,422.50;1,127.50;1,237.50;20,251.50;3.50;120.75;2,989.00;7,773.50;2,289.75;3,534.50;153.75;1,705.75
Feb 19, 2023 7:00 AM;Feb 19, 2023 8:00 AM;4,512.25;1,134.50;1,211.50;19,078.75;105.25;121.00;2,997.00;8,285.25;2,306.75;3,950.25;98.75;1,708.50
Feb 19, 2023 8:00 AM;Feb 19, 2023 9:00 AM;4,652.25;1,139.75;993.25;17,496.25;1,583.50;119.25;3,000.75;9,067.00;2,584.25;4,078.75;928.50;1,710.50
Feb 19, 2023 9:00 AM;Feb 19, 2023 10:00 AM;4,700.50;1,168.25;952.75;14,875.75;4,939.75;118.75;3,000.50;9,168.00;2,754.00;4,099.00;1,666.25;1,723.50
Feb 19, 2023 10:00 AM;Feb 19, 2023 11:00 AM;4,674.50;1,169.00;1,118.25;13,510.00;8,638.25;122.50;3,000.50;8,975.50;3,052.00;4,167.75;634.50;1,719.25
Feb 19, 2023 11:00 AM;Feb 19, 2023 12:00 PM;4,609.50;1,154.25;1,247.25;13,808.00;11,481.25;122.75;2,999.25;8,109.75;3,151.25;4,379.50;89.00;1,706.50
Feb 19, 2023 12:00 PM;Feb 19, 2023 1:00 PM;4,526.00;1,167.75;1,468.50;14,199.00;12,625.00;122.75;3,001.75;7,609.00;2,977.00;4,705.75;98.75;1,702.75
Feb 19, 2023 1:00 PM;Feb 19, 2023 2:00 PM;4,493.75;1,147.50;1,815.00;13,790.25;12,089.00;123.00;3,002.75;7,480.25;2,939.25;4,717.00;220.00;1,677.75
Feb 19, 2023 2:00 PM;Feb 19, 2023 3:00 PM;4,492.75;1,150.25;1,928.25;13,585.00;10,233.25;123.00;2,997.50;7,614.50;2,876.25;4,472.75;308.25;1,680.25
Feb 19, 2023 3:00 PM;Feb 19, 2023 4:00 PM;4,550.25;1,156.00;2,544.75;12,510.50;6,666.00;123.00;2,997.00;8,282.50;2,897.00;4,455.00;417.25;1,677.00
Feb 19, 2023 4:00 PM;Feb 19, 2023 5:00 PM;4,721.50;1,153.00;3,504.00;11,061.25;2,637.00;123.00;2,998.25;8,990.50;2,808.25;4,551.50;1,570.00;1,673.25
Feb 19, 2023 5:00 PM;Feb 19, 2023 6:00 PM;4,845.75;1,141.25;4,796.25;11,329.50;211.00;122.50;2,998.75;9,645.75;3,125.25;5,054.25;4,435.75;1,665.25
Feb 19, 2023 6:00 PM;Feb 19, 2023 7:00 PM;4,916.25;1,156.25;5,541.00;12,451.75;4.25;123.00;2,999.50;9,437.50;3,272.50;5,217.50;5,447.75;1,667.00
Feb 19, 2023 7:00 PM;Feb 19, 2023 8:00 PM;4,917.75;1,147.00;5,654.00;13,851.75;3.25;122.50;3,000.00;9,442.75;3,403.75;5,626.50;5,673.25;1,680.25
Feb 19, 2023 8:00 PM;Feb 19, 2023 9:00 PM;4,805.00;1,137.75;6,044.75;15,780.50;3.50;123.25;2,999.50;9,192.25;3,775.50;5,680.00;4,345.25;1,686.50
Feb 19, 2023 9:00 PM;Feb 19, 2023 10:00 PM;4,647.00;1,141.75;5,371.50;17,506.25;3.00;123.00;2,997.25;8,509.50;4,057.00;5,434.25;2,184.00;1,690.50
Feb 19, 2023 10:00 PM;Feb 19, 2023 11:00 PM;4,509.25;1,161.25;4,777.75;19,025.75;3.50;124.00;2,997.00;7,811.75;4,134.75;5,336.50;1,722.75;1,692.25
Feb 19, 2023 11:00 PM;Feb 20, 2023 12:00 AM;4,375.25;1,192.00;4,388.00;21,413.25;3.25;123.50;2,984.00;6,531.25;4,041.50;4,871.75;593.25;1,712.25
Feb 20, 2023 12:00 AM;Feb 20, 2023 1:00 AM;4,279.00;1,149.50;4,755.25;22,830.50;3.25;123.50;2,988.75;6,158.75;3,920.00;4,401.75;364.50;1,750.00
Feb 20, 2023 1:00 AM;Feb 20, 2023 2:00 AM;4,263.50;1,141.25;4,407.50;24,406.75;3.50;122.75;2,990.75;6,258.75;4,241.75;4,245.00;263.50;1,685.50
Feb 20, 2023 2:00 AM;Feb 20, 2023 3:00 AM;4,239.50;1,148.00;4,470.50;26,834.50;3.25;122.25;2,989.75;6,159.50;4,541.50;3,815.25;97.75;1,666.00
Feb 20, 2023 3:00 AM;Feb 20, 2023 4:00 AM;4,197.00;1,141.75;4,659.25;29,180.50;3.25;122.75;2,989.50;6,144.50;4,577.25;3,774.75;88.50;1,680.00
Feb 20, 2023 4:00 AM;Feb 20, 2023 5:00 AM;4,209.75;1,136.50;4,235.75;31,219.50;3.25;123.75;2,988.75;6,160.50;4,543.25;3,913.00;87.25;1,652.75
Feb 20, 2023 5:00 AM;Feb 20, 2023 6:00 AM;4,253.50;1,153.25;3,849.75;33,193.25;3.25;123.00;2,988.75;6,469.75;4,594.25;4,216.75;1.25;1,615.50
Feb 20, 2023 6:00 AM;Feb 20, 2023 7:00 AM;4,421.75;1,194.75;3,104.25;35,576.50;3.25;122.00;2,988.50;7,156.50;4,743.25;4,762.50;1,842.00;1,613.00
Feb 20, 2023 7:00 AM;Feb 20, 2023 8:00 AM;4,554.75;1,168.75;2,678.00;36,992.50;276.00;120.00;2,988.50;7,262.75;4,878.75;5,454.25;1,719.50;1,609.50
Feb 20, 2023 8:00 AM;Feb 20, 2023 9:00 AM;4,602.50;1,191.75;2,740.50;37,706.75;3,098.75;119.75;2,994.25;7,343.25;4,959.50;5,395.00;1,271.75;1,633.00
Feb 20, 2023 9:00 AM;Feb 20, 2023 10:00 AM;4,553.50;1,197.25;3,396.00;37,980.00;7,867.50;120.00;2,993.25;7,344.75;5,293.75;4,898.25;158.25;1,639.00
Feb 20, 2023 10:00 AM;Feb 20, 2023 11:00 AM;4,451.75;1,166.25;3,802.75;38,327.25;12,905.50;121.75;2,987.75;6,958.50;5,332.50;4,579.25;136.25;1,672.50
Feb 20, 2023 11:00 AM;Feb 20, 2023 12:00 PM;4,347.50;1,204.00;4,158.25;37,199.75;17,229.50;120.75;2,981.75;6,583.75;5,223.75;4,429.00;143.50;1,662.25
Feb 20, 2023 12:00 PM;Feb 20, 2023 1:00 PM;4,374.50;1,294.00;4,225.25;35,978.50;19,095.50;119.75;2,979.50;6,512.25;5,215.25;4,215.00;126.00;1,625.50
Feb 20, 2023 1:00 PM;Feb 20, 2023 2:00 PM;4,367.50;1,275.75;4,587.00;35,691.50;18,037.50;120.75;2,979.00;6,549.75;5,287.25;4,074.50;112.25;1,641.75
Feb 20, 2023 2:00 PM;Feb 20, 2023 3:00 PM;4,381.50;1,244.25;4,202.25;36,545.50;14,889.00;121.25;2,982.75;6,610.75;5,585.00;4,127.25;187.00;1,653.75
Feb 20, 2023 3:00 PM;Feb 20, 2023 4:00 PM;4,443.00;1,228.25;3,374.50;39,406.50;10,268.00;121.00;2,980.00;6,802.00;5,679.50;4,507.75;154.25;1,665.75
Feb 20, 2023 4:00 PM;Feb 20, 2023 5:00 PM;4,605.50;1,233.00;3,138.50;39,342.50;4,595.50;120.50;2,980.00;6,841.25;5,857.00;4,861.25;178.25;1,675.25
Feb 20, 2023 5:00 PM;Feb 20, 2023 6:00 PM;4,708.50;1,304.00;2,987.75;37,404.00;542.00;120.50;2,985.75;7,079.50;6,189.25;5,445.50;1,773.75;1,657.00
Feb 20, 2023 6:00 PM;Feb 20, 2023 7:00 PM;4,796.25;1,273.75;2,827.75;36,462.25;5.25;121.00;2,987.00;7,758.25;6,455.50;5,762.50;4,826.25;1,763.00
Feb 20, 2023 7:00 PM;Feb 20, 2023 8:00 PM;4,766.75;1,144.25;2,893.25;35,519.75;4.25;122.50;2,987.25;7,837.00;6,406.00;5,623.50;3,570.50;1,811.25
Feb 20, 2023 8:00 PM;Feb 20, 2023 9:00 PM;4,601.75;1,123.00;2,900.75;35,326.50;3.50;123.25;2,986.75;7,959.00;5,987.25;5,551.25;1,641.25;1,829.00
Feb 20, 2023 9:00 PM;Feb 20, 2023 10:00 PM;4,463.00;1,118.50;2,703.75;34,610.00;3.50;123.50;2,989.00;7,345.00;6,003.50;4,600.00;940.50;1,825.25
Feb 20, 2023 10:00 PM;Feb 20, 2023 11:00 PM;4,362.25;1,117.50;2,667.50;33,027.75;3.75;123.25;2,989.50;7,380.25;6,032.00;3,961.00;729.25;1,837.75
Feb 20, 2023 11:00 PM;Feb 21, 2023 12:00 AM;4,315.00;1,109.50;3,014.00;32,046.75;3.50;123.75;2,991.50;6,647.00;5,900.50;3,703.50;376.00;1,661.25
Feb 21, 2023 12:00 AM;Feb 21, 2023 1:00 AM;4,251.25;1,080.00;3,473.75;30,844.50;4.00;124.25;2,991.75;6,802.75;5,702.75;3,690.00;147.75;1,934.00
Feb 21, 2023 1:00 AM;Feb 21, 2023 2:00 AM;4,233.00;1,077.00;3,485.00;30,136.50;3.75;125.00;2,991.50;7,135.75;5,958.50;3,678.25;106.25;1,932.00
