Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Sep 19, 2024 1:00 AM;Sep 19, 2024 2:00 AM;3,665.00;1,748.50;1,195.50;15,407.50;5.75;103.75;-;9,065.75;1,646.25;2,924.75;21.00;1,803.50
Sep 19, 2024 2:00 AM;Sep 19, 2024 3:00 AM;3,641.75;1,755.50;1,102.00;14,057.25;3.75;104.75;-;9,073.50;1,843.25;2,970.75;42.50;1,798.50
Sep 19, 2024 3:00 AM;Sep 19, 2024 4:00 AM;3,652.75;1,736.00;1,202.25;13,047.25;2.75;105.00;-;9,090.75;2,287.50;3,040.00;77.75;1,799.00
Sep 19, 2024 4:00 AM;Sep 19, 2024 5:00 AM;3,715.75;1,764.00;1,457.75;12,586.00;2.00;105.50;-;9,113.25;2,489.00;3,317.00;112.00;1,815.75
Sep 19, 2024 5:00 AM;Sep 19, 2024 6:00 AM;3,863.00;1,979.00;1,548.00;12,173.25;2.75;105.00;-;9,159.25;2,940.25;4,289.25;490.25;1,826.00
Sep 19, 2024 6:00 AM;Sep 19, 2024 7:00 AM;4,161.00;2,410.50;1,643.50;12,510.75;14.75;104.00;-;9,143.75;3,432.00;5,345.50;3,578.00;1,838.00
Sep 19, 2024 7:00 AM;Sep 19, 2024 8:00 AM;4,291.50;2,545.75;1,649.50;12,742.50;1,368.25;102.00;-;9,120.25;3,633.25;5,554.25;4,815.00;1,814.00
Sep 19, 2024 8:00 AM;Sep 19, 2024 9:00 AM;4,254.00;2,133.00;1,767.75;12,005.00;7,256.50;102.00;-;8,884.00;3,745.50;5,539.00;3,502.00;2,194.75
Sep 19, 2024 9:00 AM;Sep 19, 2024 10:00 AM;4,064.75;2,171.00;1,761.00;10,402.50;15,578.50;102.00;-;8,308.25;3,459.50;4,672.00;2,338.00;2,256.00
Sep 19, 2024 10:00 AM;Sep 19, 2024 11:00 AM;3,787.25;2,030.25;1,700.00;9,245.00;24,150.00;102.00;-;7,861.00;2,512.75;3,120.50;785.50;2,191.50
Sep 19, 2024 11:00 AM;Sep 19, 2024 12:00 PM;3,621.25;1,968.25;1,489.75;9,538.25;31,366.75;101.00;-;6,197.50;2,275.75;2,610.50;264.25;2,163.25
Sep 19, 2024 12:00 PM;Sep 19, 2024 1:00 PM;3,512.50;1,893.50;1,241.00;10,653.25;35,936.75;100.75;-;4,844.50;2,161.50;2,472.75;5.50;2,201.00
Sep 19, 2024 1:00 PM;Sep 19, 2024 2:00 PM;3,487.75;1,836.75;1,238.00;11,870.00;36,617.50;100.50;-;4,636.00;2,017.50;2,496.75;0.00;2,244.50
Sep 19, 2024 2:00 PM;Sep 19, 2024 3:00 PM;3,506.00;1,806.25;1,600.00;13,506.50;33,739.50;100.75;-;4,600.50;1,794.75;2,520.25;0.00;1,898.50
Sep 19, 2024 3:00 PM;Sep 19, 2024 4:00 PM;3,560.25;1,829.25;1,831.00;15,677.00;28,851.25;101.75;-;4,629.50;1,552.50;2,521.50;2.25;1,828.00
Sep 19, 2024 4:00 PM;Sep 19, 2024 5:00 PM;3,684.50;1,816.25;2,147.75;16,514.25;21,202.50;104.25;-;5,165.00;1,533.00;2,785.75;23.75;1,823.00
Sep 19, 2024 5:00 PM;Sep 19, 2024 6:00 PM;3,958.50;1,978.50;2,657.50;16,925.00;11,677.25;104.25;-;8,145.50;2,104.75;3,464.75;1,000.50;1,827.00
Sep 19, 2024 6:00 PM;Sep 19, 2024 7:00 PM;4,292.75;2,172.75;2,891.25;16,779.25;3,225.00;104.00;-;9,006.25;2,679.00;4,674.00;3,068.75;1,869.50
Sep 19, 2024 7:00 PM;Sep 19, 2024 8:00 PM;4,406.75;2,199.50;3,066.25;18,339.25;154.75;105.00;-;9,049.75;2,713.25;5,139.75;4,217.25;1,893.00
Sep 19, 2024 8:00 PM;Sep 19, 2024 9:00 PM;4,382.00;2,015.75;3,438.50;20,896.50;26.75;106.00;-;9,029.00;2,694.75;4,963.25;2,807.25;1,911.50
Sep 19, 2024 9:00 PM;Sep 19, 2024 10:00 PM;4,205.25;1,865.00;3,539.00;21,204.00;17.00;107.00;-;9,068.00;2,430.75;4,350.75;1,156.25;1,828.25
Sep 19, 2024 10:00 PM;Sep 19, 2024 11:00 PM;4,039.50;1,813.50;3,284.25;19,697.25;13.00;108.00;-;9,184.50;2,232.75;4,175.25;364.00;1,814.25
Sep 19, 2024 11:00 PM;Sep 20, 2024 12:00 AM;3,901.25;1,770.50;2,848.50;18,952.25;11.50;108.00;-;8,764.00;1,754.75;3,626.00;224.75;1,825.75
Sep 20, 2024 12:00 AM;Sep 20, 2024 1:00 AM;3,625.00;1,745.00;2,732.00;17,710.50;9.75;108.50;-;8,216.00;1,600.25;3,345.25;155.25;1,779.50
Sep 20, 2024 1:00 AM;Sep 20, 2024 2:00 AM;3,663.25;1,718.00;2,735.25;17,462.00;8.50;109.50;-;7,879.75;1,442.75;3,316.75;4.75;1,806.50
Sep 20, 2024 2:00 AM;Sep 20, 2024 3:00 AM;3,674.25;1,763.00;2,601.25;17,278.00;7.50;110.25;-;7,414.75;1,414.00;3,327.25;0.50;1,795.75
Sep 20, 2024 3:00 AM;Sep 20, 2024 4:00 AM;3,684.75;1,742.00;2,719.75;16,943.75;7.25;111.00;-;7,713.50;1,408.50;3,317.50;2.25;1,789.75
Sep 20, 2024 4:00 AM;Sep 20, 2024 5:00 AM;3,751.25;1,744.50;2,715.75;16,530.75;7.75;110.75;-;8,000.50;1,414.25;3,307.75;13.50;1,776.75
Sep 20, 2024 5:00 AM;Sep 20, 2024 6:00 AM;3,877.50;1,766.25;2,447.75;16,188.50;8.75;110.75;-;8,389.75;2,012.25;3,314.00;480.50;1,752.75
Sep 20, 2024 6:00 AM;Sep 20, 2024 7:00 AM;4,212.50;1,933.00;2,550.25;16,479.25;25.50;110.25;-;8,331.75;2,923.00;3,686.50;2,718.00;1,744.25
Sep 20, 2024 7:00 AM;Sep 20, 2024 8:00 AM;4,352.25;1,939.50;2,753.50;16,570.50;1,726.00;109.50;-;8,219.25;3,043.50;3,835.25;3,547.75;1,782.25
Sep 20, 2024 8:00 AM;Sep 20, 2024 9:00 AM;4,311.25;1,986.25;2,685.00;14,013.25;9,399.50;108.25;-;8,091.00;3,040.50;3,755.00;2,874.50;1,801.00
Sep 20, 2024 9:00 AM;Sep 20, 2024 10:00 AM;4,114.75;1,911.25;2,697.75;9,891.00;20,423.50;107.50;-;7,358.50;2,366.50;3,453.50;1,151.50;1,870.50
Sep 20, 2024 10:00 AM;Sep 20, 2024 11:00 AM;3,820.25;1,912.00;2,611.25;7,823.25;30,589.75;107.50;-;5,849.50;1,960.00;2,811.75;153.50;1,840.00
Sep 20, 2024 11:00 AM;Sep 20, 2024 12:00 PM;3,682.00;1,929.25;2,533.75;7,955.75;37,419.25;107.00;-;4,662.75;1,936.25;2,544.50;5.00;1,766.75
Sep 20, 2024 12:00 PM;Sep 20, 2024 1:00 PM;3,599.25;1,832.50;2,618.00;10,351.75;40,490.25;107.50;-;4,501.00;1,906.50;2,498.25;45.50;1,731.50
Sep 20, 2024 1:00 PM;Sep 20, 2024 2:00 PM;3,574.75;1,859.25;2,415.50;11,212.50;39,690.00;106.00;-;4,302.75;1,896.00;2,561.75;52.75;1,768.00
Sep 20, 2024 2:00 PM;Sep 20, 2024 3:00 PM;3,596.00;1,946.00;2,395.00;12,904.50;37,460.00;105.25;-;4,164.25;1,499.75;2,406.75;59.25;1,788.25
Sep 20, 2024 3:00 PM;Sep 20, 2024 4:00 PM;3,619.00;1,864.00;2,809.00;14,097.00;32,053.50;104.25;-;4,175.00;1,375.25;2,511.50;145.25;1,780.25
Sep 20, 2024 4:00 PM;Sep 20, 2024 5:00 PM;3,750.00;1,971.00;3,318.75;14,457.75;23,846.00;104.75;-;4,458.50;1,581.25;2,695.75;98.25;1,775.50
Sep 20, 2024 5:00 PM;Sep 20, 2024 6:00 PM;4,020.75;1,990.50;3,700.00;14,054.75;13,079.25;105.00;-;6,306.00;1,751.75;3,026.25;1,371.50;1,810.75
Sep 20, 2024 6:00 PM;Sep 20, 2024 7:00 PM;4,380.00;2,400.75;4,206.50;12,303.25;3,432.25;105.00;-;7,622.75;1,911.00;3,972.25;4,101.25;1,823.50
Sep 20, 2024 7:00 PM;Sep 20, 2024 8:00 PM;4,458.00;2,271.50;4,765.50;15,073.25;143.75;102.75;-;7,880.75;2,003.25;4,315.50;4,424.25;1,830.00
Sep 20, 2024 8:00 PM;Sep 20, 2024 9:00 PM;4,360.00;2,036.25;4,766.50;18,865.00;21.50;103.00;-;7,704.50;1,746.25;4,093.50;2,435.00;1,868.75
Sep 20, 2024 9:00 PM;Sep 20, 2024 10:00 PM;4,220.00;2,022.25;4,819.00;20,560.50;15.75;103.50;-;7,304.00;1,215.75;3,883.00;1,202.75;1,867.75
Sep 20, 2024 10:00 PM;Sep 20, 2024 11:00 PM;4,074.25;2,021.00;4,407.50;19,786.75;13.75;105.00;-;7,038.00;1,020.50;3,443.00;705.75;1,826.00
Sep 20, 2024 11:00 PM;Sep 21, 2024 12:00 AM;3,958.75;1,853.25;3,896.25;18,027.75;13.00;106.00;-;7,113.50;995.25;3,228.75;446.50;1,826.00
Sep 21, 2024 12:00 AM;Sep 21, 2024 1:00 AM;3,882.00;1,912.50;3,084.75;15,969.50;13.25;106.00;-;7,849.25;972.25;3,088.50;106.50;1,773.50
Sep 21, 2024 1:00 AM;Sep 21, 2024 2:00 AM;3,835.50;1,816.50;2,540.00;13,908.75;11.25;106.50;-;8,069.75;959.50;2,969.25;142.00;1,801.00
Sep 21, 2024 2:00 AM;Sep 21, 2024 3:00 AM;3,807.25;1,784.00;2,102.00;11,940.25;12.00;107.00;-;8,023.75;962.00;2,901.25;222.25;1,786.25
Sep 21, 2024 3:00 AM;Sep 21, 2024 4:00 AM;3,847.25;1,861.75;1,947.50;10,333.00;17.25;107.25;-;8,082.00;964.50;2,916.00;804.50;1,788.00
Sep 21, 2024 4:00 AM;Sep 21, 2024 5:00 AM;3,910.50;1,831.75;1,925.75;9,419.75;9.50;107.50;-;8,113.75;954.00;2,919.50;877.00;1,779.75
Sep 21, 2024 5:00 AM;Sep 21, 2024 6:00 AM;4,022.50;1,872.50;2,019.50;8,981.25;9.50;108.00;-;8,094.75;990.00;2,922.50;1,163.25;1,786.00
Sep 21, 2024 6:00 AM;Sep 21, 2024 7:00 AM;4,204.50;1,837.25;2,249.50;8,957.50;18.50;108.00;-;8,090.75;1,090.00;2,952.25;1,570.75;1,775.25
Sep 21, 2024 7:00 AM;Sep 21, 2024 8:00 AM;4,286.50;1,849.75;2,167.25;9,194.00;1,672.25;107.75;-;8,087.50;1,097.00;2,978.00;2,638.75;1,770.75
Sep 21, 2024 8:00 AM;Sep 21, 2024 9:00 AM;4,170.75;1,831.75;2,076.00;8,030.75;9,696.25;106.75;-;7,605.50;1,014.00;2,862.25;891.25;1,768.00
Sep 21, 2024 9:00 AM;Sep 21, 2024 10:00 AM;3,969.00;1,877.50;1,894.50;4,885.50;21,113.00;102.50;-;5,826.25;977.50;2,726.75;89.75;2,004.00
Sep 21, 2024 10:00 AM;Sep 21, 2024 11:00 AM;3,830.00;1,874.50;1,602.75;2,377.00;31,171.75;100.50;-;4,176.75;973.25;2,261.25;401.75;2,187.00
Sep 21, 2024 11:00 AM;Sep 21, 2024 12:00 PM;3,704.00;1,672.50;1,307.00;2,515.50;37,839.25;100.50;-;4,110.50;959.75;2,166.50;57.25;1,908.25
Sep 21, 2024 12:00 PM;Sep 21, 2024 1:00 PM;3,625.50;1,660.75;1,126.50;3,427.25;40,889.00;100.75;-;4,019.25;951.00;2,184.50;3.00;1,767.75
Sep 21, 2024 1:00 PM;Sep 21, 2024 2:00 PM;3,612.00;1,656.75;1,010.50;4,323.75;40,702.25;100.50;-;3,846.50;933.25;2,211.75;1.00;1,782.25
Sep 21, 2024 2:00 PM;Sep 21, 2024 3:00 PM;3,613.75;1,649.75;996.25;4,234.50;37,756.75;99.75;-;3,863.50;951.75;2,233.25;4.00;1,783.00
Sep 21, 2024 3:00 PM;Sep 21, 2024 4:00 PM;3,650.00;1,713.25;1,145.75;4,336.25;32,888.25;98.00;-;3,970.50;1,048.00;2,291.25;24.50;1,780.00
Sep 21, 2024 4:00 PM;Sep 21, 2024 5:00 PM;3,776.50;1,823.75;1,139.50;4,177.50;24,399.75;98.00;-;4,533.00;1,078.25;2,579.50;55.75;1,788.00
Sep 21, 2024 5:00 PM;Sep 21, 2024 6:00 PM;4,029.75;1,987.25;1,104.75;4,016.00;13,033.75;100.00;-;7,248.00;1,305.25;3,613.50;1,366.25;1,813.25
Sep 21, 2024 6:00 PM;Sep 21, 2024 7:00 PM;4,402.25;2,364.50;1,291.50;4,190.00;3,251.00;101.75;-;7,703.00;1,881.75;4,733.50;3,978.00;1,836.00
Sep 21, 2024 7:00 PM;Sep 21, 2024 8:00 PM;4,476.75;2,354.25;1,730.50;6,341.75;118.50;103.25;-;7,978.50;2,229.25;5,075.75;5,011.75;1,876.00
Sep 21, 2024 8:00 PM;Sep 21, 2024 9:00 PM;4,439.00;2,124.00;1,965.75;9,115.00;24.50;104.75;-;8,100.50;2,257.25;4,929.50;3,301.50;1,882.75
Sep 21, 2024 9:00 PM;Sep 21, 2024 10:00 PM;4,299.75;1,998.25;2,030.00;10,267.00;17.50;105.50;-;8,149.50;1,931.00;4,528.00;2,352.75;1,857.75
Sep 21, 2024 10:00 PM;Sep 21, 2024 11:00 PM;4,094.50;1,915.25;2,076.50;9,628.25;13.25;106.00;-;8,196.00;1,699.00;3,429.00;1,666.75;1,836.75
Sep 21, 2024 11:00 PM;Sep 22, 2024 12:00 AM;4,030.00;1,790.00;1,900.25;8,631.50;8.25;106.50;-;8,159.00;1,485.00;3,120.75;734.50;1,842.00
Sep 22, 2024 12:00 AM;Sep 22, 2024 1:00 AM;3,911.75;1,899.25;1,542.25;7,139.00;11.00;106.25;-;8,111.50;1,241.25;3,049.50;348.50;1,808.00
Sep 22, 2024 1:00 AM;Sep 22, 2024 2:00 AM;3,846.00;1,934.50;1,238.75;5,848.75;9.25;106.75;-;7,969.75;1,198.00;3,275.25;567.50;1,833.75
Sep 22, 2024 2:00 AM;Sep 22, 2024 3:00 AM;3,828.50;1,977.50;960.25;4,819.75;8.25;107.75;-;7,984.00;1,189.50;3,251.00;648.50;1,844.25
Sep 22, 2024 3:00 AM;Sep 22, 2024 4:00 AM;3,812.00;1,896.00;720.00;4,132.25;7.25;108.25;-;8,002.25;1,181.50;3,189.75;479.00;1,801.25
Sep 22, 2024 4:00 AM;Sep 22, 2024 5:00 AM;3,838.25;1,990.75;585.25;3,617.00;6.25;109.00;-;8,025.00;1,207.25;3,201.00;631.00;1,813.50
Sep 22, 2024 5:00 AM;Sep 22, 2024 6:00 AM;3,927.25;2,011.50;552.25;3,434.25;7.50;109.00;-;8,036.00;1,328.25;3,287.50;767.50;1,825.00
Sep 22, 2024 6:00 AM;Sep 22, 2024 7:00 AM;4,131.75;2,108.50;483.50;3,442.25;14.75;107.50;-;8,017.75;1,344.25;3,247.50;1,207.50;1,827.00
Sep 22, 2024 7:00 AM;Sep 22, 2024 8:00 AM;4,226.50;2,320.75;448.00;3,423.25;1,602.75;105.50;-;8,078.75;1,316.25;3,206.50;1,870.00;1,803.50
Sep 22, 2024 8:00 AM;Sep 22, 2024 9:00 AM;4,093.00;2,036.50;423.50;3,147.25;9,119.50;104.00;-;7,811.50;1,251.25;3,093.00;695.75;1,816.25
Sep 22, 2024 9:00 AM;Sep 22, 2024 10:00 AM;3,896.25;1,780.50;342.50;1,847.50;19,270.00;103.00;-;6,522.75;1,138.00;2,619.00;137.00;1,784.25
Sep 22, 2024 10:00 AM;Sep 22, 2024 11:00 AM;3,777.75;1,672.75;376.50;706.50;28,598.25;104.00;-;5,614.50;1,111.50;2,467.00;126.00;1,813.75
Sep 22, 2024 11:00 AM;Sep 22, 2024 12:00 PM;3,692.50;1,692.00;361.75;651.00;34,711.25;103.00;-;4,934.75;1,109.50;2,448.00;65.00;1,822.00
Sep 22, 2024 12:00 PM;Sep 22, 2024 1:00 PM;3,615.00;1,612.75;332.25;995.25;37,471.75;102.25;-;4,708.00;1,097.50;2,459.50;3.50;1,830.50
Sep 22, 2024 1:00 PM;Sep 22, 2024 2:00 PM;3,583.50;1,565.75;297.25;1,128.50;36,217.50;101.75;-;4,511.00;1,087.75;2,356.00;2.75;1,806.75
Sep 22, 2024 2:00 PM;Sep 22, 2024 3:00 PM;3,580.50;1,574.50;281.50;983.00;32,666.25;101.00;-;4,445.25;1,211.50;2,350.00;5.75;1,789.25
Sep 22, 2024 3:00 PM;Sep 22, 2024 4:00 PM;3,614.50;1,588.00;306.75;840.00;26,578.00;101.00;-;5,398.50;1,606.50;2,462.75;13.50;1,792.75
Sep 22, 2024 4:00 PM;Sep 22, 2024 5:00 PM;3,754.00;1,826.75;297.25;812.00;18,497.25;101.00;-;7,322.00;2,433.00;2,879.75;90.25;1,811.75
Sep 22, 2024 5:00 PM;Sep 22, 2024 6:00 PM;4,003.50;2,108.75;283.50;835.25;9,244.00;101.75;-;8,826.00;3,581.50;4,562.75;1,501.50;1,845.50
Sep 22, 2024 6:00 PM;Sep 22, 2024 7:00 PM;4,326.00;2,189.00;326.75;982.50;2,197.75;102.00;-;9,560.25;4,818.25;5,928.50;3,245.50;1,856.25
Sep 22, 2024 7:00 PM;Sep 22, 2024 8:00 PM;4,455.00;2,500.75;340.50;1,682.25;62.50;102.75;-;9,656.25;5,168.25;6,034.50;5,224.75;1,869.00
Sep 22, 2024 8:00 PM;Sep 22, 2024 9:00 PM;4,411.00;2,423.75;411.25;2,433.50;18.25;104.75;-;9,665.50;5,270.25;6,004.00;3,672.75;1,863.00
Sep 22, 2024 9:00 PM;Sep 22, 2024 10:00 PM;4,280.00;2,017.25;565.00;2,956.75;6.50;105.50;-;9,646.50;5,226.50;5,406.00;1,741.50;1,869.00
Sep 22, 2024 10:00 PM;Sep 22, 2024 11:00 PM;4,123.75;1,909.25;637.25;3,128.25;5.50;103.50;-;9,588.00;5,143.00;4,853.50;920.25;1,836.50
Sep 22, 2024 11:00 PM;Sep 23, 2024 12:00 AM;3,964.50;1,812.00;570.50;2,957.00;7.00;103.50;-;9,582.25;4,777.00;4,443.75;391.75;1,832.00
Sep 23, 2024 12:00 AM;Sep 23, 2024 1:00 AM;3,770.50;1,772.50;479.25;2,518.75;6.50;105.25;-;9,774.75;4,162.00;4,110.75;81.25;1,811.00
Sep 23, 2024 1:00 AM;Sep 23, 2024 2:00 AM;3,722.25;1,838.75;360.50;2,057.75;6.25;106.25;-;9,821.25;3,984.50;3,997.25;2.25;1,821.00
Sep 23, 2024 2:00 AM;Sep 23, 2024 3:00 AM;3,699.00;1,818.50;230.75;1,884.00;6.00;106.75;-;9,838.75;3,860.50;4,147.00;1.50;1,836.00
Sep 23, 2024 3:00 AM;Sep 23, 2024 4:00 AM;3,698.00;1,755.25;156.25;1,973.50;5.25;107.25;-;9,874.00;3,946.50;4,171.75;14.75;1,813.25
Sep 23, 2024 4:00 AM;Sep 23, 2024 5:00 AM;3,735.75;1,774.25;106.25;2,052.75;5.00;105.25;-;9,886.00;4,380.50;4,373.00;1.25;1,817.00
Sep 23, 2024 5:00 AM;Sep 23, 2024 6:00 AM;3,873.50;1,900.25;57.00;2,058.25;6.25;105.00;-;9,906.00;5,094.50;5,388.75;732.75;1,821.00
Sep 23, 2024 6:00 AM;Sep 23, 2024 7:00 AM;4,217.50;2,185.00;43.00;2,117.75;15.75;103.50;-;10,143.00;5,495.25;7,043.00;3,604.75;1,820.00
Sep 23, 2024 7:00 AM;Sep 23, 2024 8:00 AM;4,353.75;2,422.75;37.00;2,437.25;1,020.00;89.50;-;10,420.25;5,617.00;7,730.25;5,092.50;2,010.50
Sep 23, 2024 8:00 AM;Sep 23, 2024 9:00 AM;4,295.00;2,047.75;28.00;2,649.75;6,106.75;80.00;-;10,595.25;5,683.75;7,851.75;2,547.75;2,013.25
Sep 23, 2024 9:00 AM;Sep 23, 2024 10:00 AM;4,106.25;1,827.00;46.25;2,364.50;13,514.00;80.00;-;10,181.75;5,458.50;7,232.25;822.00;1,746.50
Sep 23, 2024 10:00 AM;Sep 23, 2024 11:00 AM;3,919.00;1,827.75;134.25;1,835.75;20,718.75;78.00;-;9,586.50;4,754.25;6,554.25;427.75;1,684.50
Sep 23, 2024 11:00 AM;Sep 23, 2024 12:00 PM;3,793.00;1,838.25;182.75;1,474.25;25,684.25;76.00;-;9,732.75;4,245.00;5,769.00;171.25;1,668.75
Sep 23, 2024 12:00 PM;Sep 23, 2024 1:00 PM;3,669.50;1,825.25;213.50;1,556.25;27,926.25;76.25;-;9,381.00;3,886.50;5,501.25;2.50;1,663.25
Sep 23, 2024 1:00 PM;Sep 23, 2024 2:00 PM;3,636.00;1,742.25;241.00;1,755.50;27,342.50;77.25;-;9,086.25;4,029.50;5,164.25;144.75;1,705.25
Sep 23, 2024 2:00 PM;Sep 23, 2024 3:00 PM;3,636.00;1,671.50;286.75;1,902.50;24,079.75;77.50;-;9,267.75;4,126.00;5,312.75;66.50;1,851.00
Sep 23, 2024 3:00 PM;Sep 23, 2024 4:00 PM;3,705.75;1,736.75;466.75;1,959.25;19,054.25;78.75;-;9,884.50;4,568.00;5,700.50;84.00;2,142.75
Sep 23, 2024 4:00 PM;Sep 23, 2024 5:00 PM;3,925.75;1,973.50;347.50;1,980.25;12,650.75;93.00;-;10,370.75;5,385.50;6,679.00;1,029.25;2,177.25
Sep 23, 2024 5:00 PM;Sep 23, 2024 6:00 PM;4,199.25;2,233.25;491.25;1,985.50;5,945.00;104.75;-;11,037.25;5,822.50;7,946.75;3,091.25;2,214.75
Sep 23, 2024 6:00 PM;Sep 23, 2024 7:00 PM;4,398.00;2,268.25;493.50;2,108.75;1,516.00;107.25;-;11,092.25;6,130.00;8,971.25;4,043.00;2,013.25
Sep 23, 2024 7:00 PM;Sep 23, 2024 8:00 PM;4,474.25;2,677.75;385.50;2,376.50;96.50;107.00;-;11,108.25;6,239.50;8,956.00;4,990.25;1,958.25
Sep 23, 2024 8:00 PM;Sep 23, 2024 9:00 PM;4,392.50;2,449.00;474.25;3,241.00;24.25;107.75;-;10,918.00;6,364.00;8,477.25;3,856.50;1,822.00
Sep 23, 2024 9:00 PM;Sep 23, 2024 10:00 PM;4,211.50;2,065.75;453.00;4,152.25;17.75;108.25;-;10,685.75;6,212.75;7,754.50;2,505.50;1,723.25
Sep 23, 2024 10:00 PM;Sep 23, 2024 11:00 PM;4,040.50;1,967.50;628.50;4,765.75;16.75;109.00;-;10,705.25;5,708.75;6,948.00;1,433.25;1,702.25
Sep 23, 2024 11:00 PM;Sep 24, 2024 12:00 AM;3,894.25;1,917.25;865.25;5,443.50;11.50;109.50;-;9,898.00;5,134.25;4,682.00;800.75;1,651.50
Sep 24, 2024 12:00 AM;Sep 24, 2024 1:00 AM;3,784.00;2,108.25;922.00;5,919.25;10.50;109.50;-;9,545.00;4,392.50;3,648.00;410.00;1,414.75
Sep 24, 2024 1:00 AM;Sep 24, 2024 2:00 AM;3,750.00;2,123.00;863.00;5,741.00;7.75;110.75;-;9,491.75;3,927.75;3,439.50;238.00;1,458.75
Sep 24, 2024 2:00 AM;Sep 24, 2024 3:00 AM;3,731.00;2,029.00;848.25;5,386.50;5.75;110.50;-;9,491.75;4,074.00;3,480.75;40.75;1,505.00
Sep 24, 2024 3:00 AM;Sep 24, 2024 4:00 AM;3,730.75;1,974.50;901.75;5,111.75;5.25;108.50;-;9,977.50;4,214.00;3,588.75;135.25;1,520.00
Sep 24, 2024 4:00 AM;Sep 24, 2024 5:00 AM;3,742.00;2,017.50;1,112.75;4,871.50;5.50;108.00;-;10,591.00;4,477.25;3,560.00;82.00;1,511.00
Sep 24, 2024 5:00 AM;Sep 24, 2024 6:00 AM;3,828.00;2,046.75;1,154.75;5,062.25;5.75;108.00;-;10,662.75;4,911.50;4,181.75;294.00;1,548.50
Sep 24, 2024 6:00 AM;Sep 24, 2024 7:00 AM;4,157.00;2,429.00;1,304.00;5,608.50;11.75;102.50;-;10,690.25;5,538.75;5,495.25;2,193.75;1,541.75
Sep 24, 2024 7:00 AM;Sep 24, 2024 8:00 AM;4,343.00;2,547.00;1,233.25;6,512.75;393.75;100.50;-;10,589.00;5,649.75;5,719.50;3,864.75;1,538.75
Sep 24, 2024 8:00 AM;Sep 24, 2024 9:00 AM;4,331.75;2,290.00;1,500.00;6,970.50;3,177.75;99.25;-;10,257.00;5,578.75;5,604.75;2,637.00;1,463.75
Sep 24, 2024 9:00 AM;Sep 24, 2024 10:00 AM;4,177.00;2,296.50;1,716.50;6,198.00;8,249.00;97.00;-;10,273.00;5,438.25;5,531.50;1,609.25;1,452.00
Sep 24, 2024 10:00 AM;Sep 24, 2024 11:00 AM;3,942.50;2,220.50;1,600.00;5,652.00;14,406.50;97.25;-;10,191.50;5,134.75;4,995.00;631.25;1,399.50
Sep 24, 2024 11:00 AM;Sep 24, 2024 12:00 PM;3,811.00;2,263.75;1,682.25;6,734.25;18,127.75;97.75;-;10,012.75;3,916.50;3,714.00;263.50;1,731.00
Sep 24, 2024 12:00 PM;Sep 24, 2024 1:00 PM;3,691.75;2,101.50;1,886.75;8,491.75;19,130.25;98.75;-;9,746.50;3,276.75;3,152.75;84.75;1,826.50
Sep 24, 2024 1:00 PM;Sep 24, 2024 2:00 PM;3,642.50;1,981.25;2,513.50;10,402.75;19,069.00;99.50;-;9,454.25;3,113.75;3,132.50;43.50;1,817.25
Sep 24, 2024 2:00 PM;Sep 24, 2024 3:00 PM;3,659.25;1,899.75;3,120.50;11,454.25;18,885.50;98.50;-;9,258.50;2,663.25;3,014.00;0.00;1,827.75
Sep 24, 2024 3:00 PM;Sep 24, 2024 4:00 PM;3,707.25;1,943.25;3,715.50;12,479.25;17,197.50;98.00;-;9,793.50;2,685.75;3,195.50;0.25;1,895.50
Sep 24, 2024 4:00 PM;Sep 24, 2024 5:00 PM;3,858.50;1,988.00;3,932.25;13,132.50;12,818.25;99.00;-;9,670.00;3,412.50;3,341.25;413.75;1,757.00
Sep 24, 2024 5:00 PM;Sep 24, 2024 6:00 PM;4,162.25;2,042.00;4,618.00;13,710.25;6,585.00;100.75;-;10,285.50;4,185.50;3,862.75;1,175.50;1,737.50
Sep 24, 2024 6:00 PM;Sep 24, 2024 7:00 PM;4,412.50;2,065.25;5,360.75;14,127.00;1,444.25;101.50;-;10,507.25;4,320.00;4,127.25;2,995.00;1,515.75
Sep 24, 2024 7:00 PM;Sep 24, 2024 8:00 PM;4,450.50;2,144.25;6,697.00;16,342.00;29.00;103.25;-;10,545.50;4,237.50;4,256.75;3,404.25;1,530.50
Sep 24, 2024 8:00 PM;Sep 24, 2024 9:00 PM;4,369.00;1,971.25;6,927.75;18,994.25;15.50;105.00;-;10,495.00;3,414.25;4,029.00;1,676.25;1,513.00
Sep 24, 2024 9:00 PM;Sep 24, 2024 10:00 PM;4,200.50;1,974.00;7,140.25;21,107.00;18.00;107.00;-;9,609.50;2,174.50;3,780.00;380.25;1,482.25
Sep 24, 2024 10:00 PM;Sep 24, 2024 11:00 PM;4,007.50;1,965.50;7,028.50;22,386.00;15.25;107.50;-;8,193.75;1,512.75;3,391.25;80.75;1,519.50
