Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Apr 2, 2023 6:00 PM;Apr 2, 2023 7:00 PM;51,512.50;52,019.50;507.00;27,887.75
Apr 2, 2023 7:00 PM;Apr 2, 2023 8:00 PM;52,530.50;52,658.50;128.00;32,749.25
Apr 2, 2023 8:00 PM;Apr 2, 2023 9:00 PM;52,408.75;52,638.25;229.50;33,279.25
Apr 2, 2023 9:00 PM;Apr 2, 2023 10:00 PM;50,608.75;50,811.00;202.25;31,806.50
Apr 2, 2023 10:00 PM;Apr 2, 2023 11:00 PM;49,894.50;50,138.75;244.25;31,683.25
Apr 2, 2023 11:00 PM;Apr 3, 2023 12:00 AM;47,585.75;47,927.75;342.00;30,010.50
Apr 3, 2023 12:00 AM;Apr 3, 2023 1:00 AM;45,460.25;45,798.50;338.25;29,053.50
Apr 3, 2023 1:00 AM;Apr 3, 2023 2:00 AM;43,516.75;45,038.75;1,522.00;28,255.50
Apr 3, 2023 2:00 AM;Apr 3, 2023 3:00 AM;42,901.75;44,981.25;2,079.50;28,464.25
Apr 3, 2023 3:00 AM;Apr 3, 2023 4:00 AM;43,306.00;45,790.25;2,484.25;29,201.25
Apr 3, 2023 4:00 AM;Apr 3, 2023 5:00 AM;44,834.50;46,448.50;1,614.00;31,128.00
Apr 3, 2023 5:00 AM;Apr 3, 2023 6:00 AM;48,694.75;49,547.00;852.25;34,865.50
Apr 3, 2023 6:00 AM;Apr 3, 2023 7:00 AM;55,624.75;56,150.75;526.00;41,873.00
Apr 3, 2023 7:00 AM;Apr 3, 2023 8:00 AM;59,825.00;59,983.25;158.25;45,580.75
Apr 3, 2023 8:00 AM;Apr 3, 2023 9:00 AM;61,841.50;61,935.25;93.75;44,087.00
Apr 3, 2023 9:00 AM;Apr 3, 2023 10:00 AM;62,677.50;63,228.50;551.00;37,445.75
Apr 3, 2023 10:00 AM;Apr 3, 2023 11:00 AM;62,761.75;64,820.25;2,058.50;28,889.75
Apr 3, 2023 11:00 AM;Apr 3, 2023 12:00 PM;62,923.25;66,083.50;3,160.25;24,150.75
Apr 3, 2023 12:00 PM;Apr 3, 2023 1:00 PM;62,151.50;67,224.00;5,072.50;21,666.00
Apr 3, 2023 1:00 PM;Apr 3, 2023 2:00 PM;61,257.50;66,437.50;5,180.00;21,831.75
Apr 3, 2023 2:00 PM;Apr 3, 2023 3:00 PM;59,273.00;64,524.75;5,251.75;21,611.00
Apr 3, 2023 3:00 PM;Apr 3, 2023 4:00 PM;58,452.25;63,689.75;5,237.50;23,539.50
Apr 3, 2023 4:00 PM;Apr 3, 2023 5:00 PM;57,557.25;62,009.00;4,451.75;27,617.00
Apr 3, 2023 5:00 PM;Apr 3, 2023 6:00 PM;58,052.75;60,303.50;2,250.75;34,960.75
Apr 3, 2023 6:00 PM;Apr 3, 2023 7:00 PM;59,079.75;60,139.00;1,059.25;43,126.00
Apr 3, 2023 7:00 PM;Apr 3, 2023 8:00 PM;61,208.25;61,364.00;155.75;49,769.50
Apr 3, 2023 8:00 PM;Apr 3, 2023 9:00 PM;59,969.50;60,120.50;151.00;48,350.25
Apr 3, 2023 9:00 PM;Apr 3, 2023 10:00 PM;57,015.00;57,355.50;340.50;44,789.00
Apr 3, 2023 10:00 PM;Apr 3, 2023 11:00 PM;53,829.50;54,497.75;668.25;42,211.50
Apr 3, 2023 11:00 PM;Apr 4, 2023 12:00 AM;50,221.00;51,531.25;1,310.25;39,497.50
Apr 4, 2023 12:00 AM;Apr 4, 2023 1:00 AM;48,201.00;50,419.75;2,218.75;38,346.75
Apr 4, 2023 1:00 AM;Apr 4, 2023 2:00 AM;46,652.00;49,360.75;2,708.75;38,078.50
Apr 4, 2023 2:00 AM;Apr 4, 2023 3:00 AM;45,827.25;48,824.25;2,997.00;38,103.25
Apr 4, 2023 3:00 AM;Apr 4, 2023 4:00 AM;45,859.75;49,079.75;3,220.00;38,961.75
Apr 4, 2023 4:00 AM;Apr 4, 2023 5:00 AM;46,822.50;49,144.25;2,321.75;40,739.75
Apr 4, 2023 5:00 AM;Apr 4, 2023 6:00 AM;50,264.25;51,167.75;903.50;44,856.00
Apr 4, 2023 6:00 AM;Apr 4, 2023 7:00 AM;56,042.75;56,160.25;117.50;51,291.00
Apr 4, 2023 7:00 AM;Apr 4, 2023 8:00 AM;60,110.25;60,248.75;138.50;53,834.25
Apr 4, 2023 8:00 AM;Apr 4, 2023 9:00 AM;62,651.25;62,837.25;186.00;49,834.00
Apr 4, 2023 9:00 AM;Apr 4, 2023 10:00 AM;62,740.00;63,390.50;650.50;40,863.75
Apr 4, 2023 10:00 AM;Apr 4, 2023 11:00 AM;62,955.50;63,582.50;627.00;34,686.75
Apr 4, 2023 11:00 AM;Apr 4, 2023 12:00 PM;62,609.50;64,118.00;1,508.50;30,535.00
Apr 4, 2023 12:00 PM;Apr 4, 2023 1:00 PM;62,103.25;67,028.75;4,925.50;27,699.25
Apr 4, 2023 1:00 PM;Apr 4, 2023 2:00 PM;60,388.75;65,931.25;5,542.50;25,319.75
Apr 4, 2023 2:00 PM;Apr 4, 2023 3:00 PM;58,484.50;63,650.75;5,166.25;24,334.00
Apr 4, 2023 3:00 PM;Apr 4, 2023 4:00 PM;56,964.50;60,291.75;3,327.25;25,759.75
Apr 4, 2023 4:00 PM;Apr 4, 2023 5:00 PM;56,558.25;58,750.50;2,192.25;31,503.75
Apr 4, 2023 5:00 PM;Apr 4, 2023 6:00 PM;57,574.75;58,556.50;981.75;40,609.00
Apr 4, 2023 6:00 PM;Apr 4, 2023 7:00 PM;58,923.50;59,354.50;431.00;50,484.50
Apr 4, 2023 7:00 PM;Apr 4, 2023 8:00 PM;60,118.50;60,281.00;162.50;56,776.25
Apr 4, 2023 8:00 PM;Apr 4, 2023 9:00 PM;59,745.00;59,870.50;125.50;56,603.25
Apr 4, 2023 9:00 PM;Apr 4, 2023 10:00 PM;56,759.50;56,972.00;212.50;52,896.25
Apr 4, 2023 10:00 PM;Apr 4, 2023 11:00 PM;53,831.75;53,923.50;91.75;49,666.25
Apr 4, 2023 11:00 PM;Apr 5, 2023 12:00 AM;50,348.00;50,748.50;400.50;46,151.25
Apr 5, 2023 12:00 AM;Apr 5, 2023 1:00 AM;47,825.25;49,248.75;1,423.50;43,826.00
Apr 5, 2023 1:00 AM;Apr 5, 2023 2:00 AM;46,375.25;47,985.75;1,610.50;42,972.50
Apr 5, 2023 2:00 AM;Apr 5, 2023 3:00 AM;45,365.50;46,534.75;1,169.25;42,535.00
Apr 5, 2023 3:00 AM;Apr 5, 2023 4:00 AM;46,033.25;46,925.75;892.50;43,818.75
Apr 5, 2023 4:00 AM;Apr 5, 2023 5:00 AM;46,941.25;47,659.50;718.25;45,178.75
Apr 5, 2023 5:00 AM;Apr 5, 2023 6:00 AM;50,224.50;50,548.25;323.75;48,659.50
Apr 5, 2023 6:00 AM;Apr 5, 2023 7:00 AM;55,720.75;55,878.75;158.00;54,146.25
Apr 5, 2023 7:00 AM;Apr 5, 2023 8:00 AM;60,309.50;60,459.75;150.25;56,414.50
Apr 5, 2023 8:00 AM;Apr 5, 2023 9:00 AM;62,125.75;62,421.50;295.75;50,802.00
Apr 5, 2023 9:00 AM;Apr 5, 2023 10:00 AM;62,494.00;63,392.50;898.50;42,106.00
Apr 5, 2023 10:00 AM;Apr 5, 2023 11:00 AM;62,790.50;64,287.75;1,497.25;34,468.00
Apr 5, 2023 11:00 AM;Apr 5, 2023 12:00 PM;62,587.50;66,266.75;3,679.25;29,841.00
Apr 5, 2023 12:00 PM;Apr 5, 2023 1:00 PM;61,223.25;65,841.00;4,617.75;26,565.75
Apr 5, 2023 1:00 PM;Apr 5, 2023 2:00 PM;59,332.25;65,784.00;6,451.75;24,540.25
Apr 5, 2023 2:00 PM;Apr 5, 2023 3:00 PM;57,577.25;64,025.00;6,447.75;24,758.25
Apr 5, 2023 3:00 PM;Apr 5, 2023 4:00 PM;57,354.25;61,997.75;4,643.50;28,027.00
Apr 5, 2023 4:00 PM;Apr 5, 2023 5:00 PM;56,390.00;59,033.00;2,643.00;33,122.00
Apr 5, 2023 5:00 PM;Apr 5, 2023 6:00 PM;56,500.75;57,169.50;668.75;40,799.75
Apr 5, 2023 6:00 PM;Apr 5, 2023 7:00 PM;57,669.25;57,909.25;240.00;50,321.25
Apr 5, 2023 7:00 PM;Apr 5, 2023 8:00 PM;59,217.00;59,425.25;208.25;57,070.25
Apr 5, 2023 8:00 PM;Apr 5, 2023 9:00 PM;59,128.50;59,277.25;148.75;57,120.50
Apr 5, 2023 9:00 PM;Apr 5, 2023 10:00 PM;55,893.75;56,025.50;131.75;53,044.00
Apr 5, 2023 10:00 PM;Apr 5, 2023 11:00 PM;53,399.25;53,707.00;307.75;49,645.25
Apr 5, 2023 11:00 PM;Apr 6, 2023 12:00 AM;50,271.00;50,648.75;377.75;45,812.00
Apr 6, 2023 12:00 AM;Apr 6, 2023 1:00 AM;47,765.00;48,011.75;246.75;42,721.25
Apr 6, 2023 1:00 AM;Apr 6, 2023 2:00 AM;46,225.75;46,836.75;611.00;40,540.75
Apr 6, 2023 2:00 AM;Apr 6, 2023 3:00 AM;45,441.50;46,386.50;945.00;39,374.00
Apr 6, 2023 3:00 AM;Apr 6, 2023 4:00 AM;45,232.00;46,896.00;1,664.00;39,078.00
Apr 6, 2023 4:00 AM;Apr 6, 2023 5:00 AM;46,761.75;47,736.00;974.25;40,661.00
Apr 6, 2023 5:00 AM;Apr 6, 2023 6:00 AM;50,091.75;50,374.00;282.25;43,844.75
Apr 6, 2023 6:00 AM;Apr 6, 2023 7:00 AM;55,104.50;55,407.25;302.75;48,573.25
Apr 6, 2023 7:00 AM;Apr 6, 2023 8:00 AM;58,624.75;58,776.75;152.00;48,977.75
Apr 6, 2023 8:00 AM;Apr 6, 2023 9:00 AM;61,102.25;61,240.25;138.00;43,334.50
Apr 6, 2023 9:00 AM;Apr 6, 2023 10:00 AM;61,478.75;62,003.75;525.00;35,282.00
Apr 6, 2023 10:00 AM;Apr 6, 2023 11:00 AM;61,092.25;62,371.00;1,278.75;26,701.25
Apr 6, 2023 11:00 AM;Apr 6, 2023 12:00 PM;61,170.00;64,912.25;3,742.25;19,750.00
Apr 6, 2023 12:00 PM;Apr 6, 2023 1:00 PM;60,392.50;66,425.00;6,032.50;15,883.00
Apr 6, 2023 1:00 PM;Apr 6, 2023 2:00 PM;58,942.00;65,275.50;6,333.50;14,956.75
Apr 6, 2023 2:00 PM;Apr 6, 2023 3:00 PM;57,610.75;62,738.75;5,128.00;15,734.75
Apr 6, 2023 3:00 PM;Apr 6, 2023 4:00 PM;57,167.50;61,383.25;4,215.75;20,046.75
Apr 6, 2023 4:00 PM;Apr 6, 2023 5:00 PM;57,154.75;59,731.75;2,577.00;26,446.50
Apr 6, 2023 5:00 PM;Apr 6, 2023 6:00 PM;57,348.75;58,532.50;1,183.75;35,004.25
Apr 6, 2023 6:00 PM;Apr 6, 2023 7:00 PM;57,745.00;58,159.75;414.75;43,317.50
Apr 6, 2023 7:00 PM;Apr 6, 2023 8:00 PM;58,217.00;58,368.75;151.75;46,840.75
Apr 6, 2023 8:00 PM;Apr 6, 2023 9:00 PM;56,711.50;56,926.25;214.75;42,168.00
Apr 6, 2023 9:00 PM;Apr 6, 2023 10:00 PM;54,482.50;55,306.75;824.25;36,334.25
Apr 6, 2023 10:00 PM;Apr 6, 2023 11:00 PM;51,647.00;51,959.00;312.00;32,144.75
Apr 6, 2023 11:00 PM;Apr 7, 2023 12:00 AM;47,728.25;47,919.00;190.75;28,367.75
Apr 7, 2023 12:00 AM;Apr 7, 2023 1:00 AM;44,838.75;45,430.25;591.50;26,814.00
Apr 7, 2023 1:00 AM;Apr 7, 2023 2:00 AM;42,321.25;43,324.25;1,003.00;25,830.50
Apr 7, 2023 2:00 AM;Apr 7, 2023 3:00 AM;41,026.50;41,677.50;651.00;25,971.50
Apr 7, 2023 3:00 AM;Apr 7, 2023 4:00 AM;40,764.25;41,294.25;530.00;26,301.50
Apr 7, 2023 4:00 AM;Apr 7, 2023 5:00 AM;40,798.75;41,510.75;712.00;26,932.25
Apr 7, 2023 5:00 AM;Apr 7, 2023 6:00 AM;40,373.50;40,749.25;375.75;27,165.75
Apr 7, 2023 6:00 AM;Apr 7, 2023 7:00 AM;40,321.25;40,535.50;214.25;27,238.25
Apr 7, 2023 7:00 AM;Apr 7, 2023 8:00 AM;42,006.00;42,129.25;123.25;27,852.50
Apr 7, 2023 8:00 AM;Apr 7, 2023 9:00 AM;45,037.50;45,130.75;93.25;27,429.25
Apr 7, 2023 9:00 AM;Apr 7, 2023 10:00 AM;47,376.25;47,976.25;600.00;25,080.50
Apr 7, 2023 10:00 AM;Apr 7, 2023 11:00 AM;49,181.75;50,576.50;1,394.75;20,686.00
Apr 7, 2023 11:00 AM;Apr 7, 2023 12:00 PM;51,160.00;53,868.00;2,708.00;17,554.00
Apr 7, 2023 12:00 PM;Apr 7, 2023 1:00 PM;51,539.50;55,106.00;3,566.50;16,198.00
Apr 7, 2023 1:00 PM;Apr 7, 2023 2:00 PM;48,872.25;54,109.00;5,236.75;13,737.75
Apr 7, 2023 2:00 PM;Apr 7, 2023 3:00 PM;47,063.25;52,273.75;5,210.50;13,779.25
Apr 7, 2023 3:00 PM;Apr 7, 2023 4:00 PM;46,248.75;51,461.25;5,212.50;16,135.25
Apr 7, 2023 4:00 PM;Apr 7, 2023 5:00 PM;46,039.00;50,178.75;4,139.75;19,994.75
Apr 7, 2023 5:00 PM;Apr 7, 2023 6:00 PM;47,509.75;49,083.75;1,574.00;26,333.75
Apr 7, 2023 6:00 PM;Apr 7, 2023 7:00 PM;49,388.25;49,850.25;462.00;33,265.00
Apr 7, 2023 7:00 PM;Apr 7, 2023 8:00 PM;50,495.00;50,529.25;34.25;37,991.25
Apr 7, 2023 8:00 PM;Apr 7, 2023 9:00 PM;49,976.50;50,056.25;79.75;38,034.50
Apr 7, 2023 9:00 PM;Apr 7, 2023 10:00 PM;48,375.00;48,518.50;143.50;36,984.25
Apr 7, 2023 10:00 PM;Apr 7, 2023 11:00 PM;46,551.50;46,652.75;101.25;35,872.25
Apr 7, 2023 11:00 PM;Apr 8, 2023 12:00 AM;44,273.75;44,485.50;211.75;34,158.75
Apr 8, 2023 12:00 AM;Apr 8, 2023 1:00 AM;41,755.25;41,885.25;130.00;32,227.25
Apr 8, 2023 1:00 AM;Apr 8, 2023 2:00 AM;39,382.50;39,526.75;144.25;30,851.00
Apr 8, 2023 2:00 AM;Apr 8, 2023 3:00 AM;38,080.50;38,235.50;155.00;30,674.00
Apr 8, 2023 3:00 AM;Apr 8, 2023 4:00 AM;38,059.00;38,078.75;19.75;31,823.50
Apr 8, 2023 4:00 AM;Apr 8, 2023 5:00 AM;38,660.75;38,713.00;52.25;33,248.25
Apr 8, 2023 5:00 AM;Apr 8, 2023 6:00 AM;39,056.50;39,111.00;54.50;34,017.50
Apr 8, 2023 6:00 AM;Apr 8, 2023 7:00 AM;40,243.50;40,274.75;31.25;35,057.50
Apr 8, 2023 7:00 AM;Apr 8, 2023 8:00 AM;42,050.75;42,200.25;149.50;36,201.75
Apr 8, 2023 8:00 AM;Apr 8, 2023 9:00 AM;45,436.50;45,449.00;12.50;37,946.25
Apr 8, 2023 9:00 AM;Apr 8, 2023 10:00 AM;47,703.50;47,720.50;17.00;38,328.25
Apr 8, 2023 10:00 AM;Apr 8, 2023 11:00 AM;49,232.50;49,339.75;107.25;37,390.00
Apr 8, 2023 11:00 AM;Apr 8, 2023 12:00 PM;49,944.25;50,254.00;309.75;36,089.75
Apr 8, 2023 12:00 PM;Apr 8, 2023 1:00 PM;49,162.50;49,671.50;509.00;34,213.00
Apr 8, 2023 1:00 PM;Apr 8, 2023 2:00 PM;47,864.50;49,749.25;1,884.75;32,661.75
Apr 8, 2023 2:00 PM;Apr 8, 2023 3:00 PM;46,817.50;49,054.75;2,237.25;31,678.00
Apr 8, 2023 3:00 PM;Apr 8, 2023 4:00 PM;46,408.25;49,831.00;3,422.75;32,131.25
Apr 8, 2023 4:00 PM;Apr 8, 2023 5:00 PM;46,080.00;48,898.25;2,818.25;33,832.75
Apr 8, 2023 5:00 PM;Apr 8, 2023 6:00 PM;47,226.75;48,103.25;876.50;38,072.50
Apr 8, 2023 6:00 PM;Apr 8, 2023 7:00 PM;48,474.75;48,748.75;274.00;42,431.00
Apr 8, 2023 7:00 PM;Apr 8, 2023 8:00 PM;48,983.50;49,248.50;265.00;44,911.00
Apr 8, 2023 8:00 PM;Apr 8, 2023 9:00 PM;47,763.50;47,846.00;82.50;44,111.50
Apr 8, 2023 9:00 PM;Apr 8, 2023 10:00 PM;45,309.75;45,408.50;98.75;41,641.00
Apr 8, 2023 10:00 PM;Apr 8, 2023 11:00 PM;43,593.75;43,696.25;102.50;40,244.25
Apr 8, 2023 11:00 PM;Apr 9, 2023 12:00 AM;41,304.00;41,506.75;202.75;38,368.75
Apr 9, 2023 12:00 AM;Apr 9, 2023 1:00 AM;39,153.50;39,883.00;729.50;36,494.75
Apr 9, 2023 1:00 AM;Apr 9, 2023 2:00 AM;36,717.75;37,392.50;674.75;34,322.50
Apr 9, 2023 2:00 AM;Apr 9, 2023 3:00 AM;35,690.75;36,571.50;880.75;33,358.25
Apr 9, 2023 3:00 AM;Apr 9, 2023 4:00 AM;35,526.75;36,379.00;852.25;33,250.75
Apr 9, 2023 4:00 AM;Apr 9, 2023 5:00 AM;35,557.75;36,594.50;1,036.75;33,416.00
Apr 9, 2023 5:00 AM;Apr 9, 2023 6:00 AM;36,079.75;37,289.25;1,209.50;33,950.25
Apr 9, 2023 6:00 AM;Apr 9, 2023 7:00 AM;35,930.50;36,562.50;632.00;33,812.50
Apr 9, 2023 7:00 AM;Apr 9, 2023 8:00 AM;37,010.00;37,322.75;312.75;32,853.75
Apr 9, 2023 8:00 AM;Apr 9, 2023 9:00 AM;39,409.00;40,284.75;875.75;29,683.25
Apr 9, 2023 9:00 AM;Apr 9, 2023 10:00 AM;41,813.75;42,323.00;509.25;24,946.00
Apr 9, 2023 10:00 AM;Apr 9, 2023 11:00 AM;41,920.50;42,984.50;1,064.00;18,235.75
Apr 9, 2023 11:00 AM;Apr 9, 2023 12:00 PM;42,898.00;44,977.00;2,079.00;15,348.50
Apr 9, 2023 12:00 PM;Apr 9, 2023 1:00 PM;42,287.00;47,498.00;5,211.00;13,386.75
Apr 9, 2023 1:00 PM;Apr 9, 2023 2:00 PM;40,766.25;47,432.25;6,666.00;11,504.75
Apr 9, 2023 2:00 PM;Apr 9, 2023 3:00 PM;39,088.00;45,887.00;6,799.00;10,929.75
Apr 9, 2023 3:00 PM;Apr 9, 2023 4:00 PM;37,152.00;43,661.25;6,509.25;10,739.50
Apr 9, 2023 4:00 PM;Apr 9, 2023 5:00 PM;36,671.00;42,939.50;6,268.50;14,010.50
Apr 9, 2023 5:00 PM;Apr 9, 2023 6:00 PM;37,413.00;39,428.25;2,015.25;20,376.50
Apr 9, 2023 6:00 PM;Apr 9, 2023 7:00 PM;40,488.50;41,204.25;715.75;30,498.50
Apr 9, 2023 7:00 PM;Apr 9, 2023 8:00 PM;42,501.50;42,631.25;129.75;36,560.50
Apr 9, 2023 8:00 PM;Apr 9, 2023 9:00 PM;42,676.50;42,789.75;113.25;36,048.00
Apr 9, 2023 9:00 PM;Apr 9, 2023 10:00 PM;42,411.75;42,561.00;149.25;33,064.00
Apr 9, 2023 10:00 PM;Apr 9, 2023 11:00 PM;42,036.00;42,131.50;95.50;30,256.50
Apr 9, 2023 11:00 PM;Apr 10, 2023 12:00 AM;39,522.50;39,939.00;416.50;25,355.00
Apr 10, 2023 12:00 AM;Apr 10, 2023 1:00 AM;37,438.25;37,986.50;548.25;21,938.50
Apr 10, 2023 1:00 AM;Apr 10, 2023 2:00 AM;35,810.00;36,275.00;465.00;20,029.50
Apr 10, 2023 2:00 AM;Apr 10, 2023 3:00 AM;34,991.75;35,461.25;469.50;19,336.75
Apr 10, 2023 3:00 AM;Apr 10, 2023 4:00 AM;34,767.50;35,614.00;846.50;18,054.50
Apr 10, 2023 4:00 AM;Apr 10, 2023 5:00 AM;35,277.50;37,199.25;1,921.75;18,061.75
Apr 10, 2023 5:00 AM;Apr 10, 2023 6:00 AM;36,043.50;36,781.25;737.75;18,055.50
Apr 10, 2023 6:00 AM;Apr 10, 2023 7:00 AM;36,469.00;37,158.75;689.75;16,915.50
Apr 10, 2023 7:00 AM;Apr 10, 2023 8:00 AM;37,462.50;38,494.75;1,032.25;14,255.00
Apr 10, 2023 8:00 AM;Apr 10, 2023 9:00 AM;40,053.25;41,326.50;1,273.25;10,234.50
Apr 10, 2023 9:00 AM;Apr 10, 2023 10:00 AM;42,454.00;44,759.75;2,305.75;5,914.75
Apr 10, 2023 10:00 AM;Apr 10, 2023 11:00 AM;43,167.50;47,314.25;4,146.75;-670.75
Apr 10, 2023 11:00 AM;Apr 10, 2023 12:00 PM;44,340.75;50,625.00;6,284.25;-4,311.75
Apr 10, 2023 12:00 PM;Apr 10, 2023 1:00 PM;44,524.00;51,644.50;7,120.50;-4,998.00
Apr 10, 2023 1:00 PM;Apr 10, 2023 2:00 PM;42,530.00;49,589.00;7,059.00;-4,785.50
Apr 10, 2023 2:00 PM;Apr 10, 2023 3:00 PM;41,341.75;47,869.75;6,528.00;-4,590.75
Apr 10, 2023 3:00 PM;Apr 10, 2023 4:00 PM;41,917.50;47,548.50;5,631.00;-3,024.25
Apr 10, 2023 4:00 PM;Apr 10, 2023 5:00 PM;43,085.25;48,626.50;5,541.25;2,190.50
Apr 10, 2023 5:00 PM;Apr 10, 2023 6:00 PM;45,221.75;49,649.75;4,428.00;7,075.00
Apr 10, 2023 6:00 PM;Apr 10, 2023 7:00 PM;47,329.00;48,646.00;1,317.00;12,915.00
Apr 10, 2023 7:00 PM;Apr 10, 2023 8:00 PM;48,669.75;48,691.75;22.00;16,754.25
Apr 10, 2023 8:00 PM;Apr 10, 2023 9:00 PM;48,669.50;48,765.25;95.75;14,160.00
Apr 10, 2023 9:00 PM;Apr 10, 2023 10:00 PM;48,029.25;48,654.75;625.50;11,286.25
Apr 10, 2023 10:00 PM;Apr 10, 2023 11:00 PM;47,719.75;48,375.00;655.25;11,138.50
Apr 10, 2023 11:00 PM;Apr 11, 2023 12:00 AM;44,330.50;45,698.75;1,368.25;8,952.75
Apr 11, 2023 12:00 AM;Apr 11, 2023 1:00 AM;41,978.50;44,287.75;2,309.25;7,144.25
Apr 11, 2023 1:00 AM;Apr 11, 2023 2:00 AM;40,471.75;43,763.00;3,291.25;8,563.25
Apr 11, 2023 2:00 AM;Apr 11, 2023 3:00 AM;39,645.25;42,324.50;2,679.25;9,954.25
Apr 11, 2023 3:00 AM;Apr 11, 2023 4:00 AM;39,496.00;41,680.00;2,184.00;10,772.75
Apr 11, 2023 4:00 AM;Apr 11, 2023 5:00 AM;41,409.75;43,742.75;2,333.00;12,592.75
Apr 11, 2023 5:00 AM;Apr 11, 2023 6:00 AM;45,030.00;46,046.50;1,016.50;15,628.00
Apr 11, 2023 6:00 AM;Apr 11, 2023 7:00 AM;52,091.00;52,198.00;107.00;23,852.25
Apr 11, 2023 7:00 AM;Apr 11, 2023 8:00 AM;56,581.00;56,685.25;104.25;29,267.25
Apr 11, 2023 8:00 AM;Apr 11, 2023 9:00 AM;58,815.25;58,903.25;88.00;29,477.50
Apr 11, 2023 9:00 AM;Apr 11, 2023 10:00 AM;60,156.75;60,244.50;87.75;24,873.25
Apr 11, 2023 10:00 AM;Apr 11, 2023 11:00 AM;61,449.75;62,146.00;696.25;18,405.75
Apr 11, 2023 11:00 AM;Apr 11, 2023 12:00 PM;62,252.00;65,927.50;3,675.50;11,469.75
Apr 11, 2023 12:00 PM;Apr 11, 2023 1:00 PM;62,756.50;68,416.50;5,660.00;7,252.75
Apr 11, 2023 1:00 PM;Apr 11, 2023 2:00 PM;60,672.75;66,947.25;6,274.50;5,625.25
Apr 11, 2023 2:00 PM;Apr 11, 2023 3:00 PM;58,854.00;65,147.00;6,293.00;4,101.00
Apr 11, 2023 3:00 PM;Apr 11, 2023 4:00 PM;57,427.75;63,568.00;6,140.25;3,327.00
Apr 11, 2023 4:00 PM;Apr 11, 2023 5:00 PM;56,177.25;60,445.75;4,268.50;6,281.50
Apr 11, 2023 5:00 PM;Apr 11, 2023 6:00 PM;56,309.00;57,217.25;908.25;16,132.75
Apr 11, 2023 6:00 PM;Apr 11, 2023 7:00 PM;56,804.50;56,955.00;150.50;29,458.25
Apr 11, 2023 7:00 PM;Apr 11, 2023 8:00 PM;57,089.00;57,106.25;17.25;41,489.75
Apr 11, 2023 8:00 PM;Apr 11, 2023 9:00 PM;56,136.25;56,137.50;1.25;45,903.50
Apr 11, 2023 9:00 PM;Apr 11, 2023 10:00 PM;53,374.50;53,377.50;3.00;45,167.75
Apr 11, 2023 10:00 PM;Apr 11, 2023 11:00 PM;50,085.25;50,088.75;3.50;42,134.50
Apr 11, 2023 11:00 PM;Apr 12, 2023 12:00 AM;47,069.75;47,299.25;229.50;37,787.50
Apr 12, 2023 12:00 AM;Apr 12, 2023 1:00 AM;44,638.50;45,978.50;1,340.00;32,230.25
Apr 12, 2023 1:00 AM;Apr 12, 2023 2:00 AM;42,440.50;46,919.25;4,478.75;27,688.75
Apr 12, 2023 2:00 AM;Apr 12, 2023 3:00 AM;41,837.00;45,960.25;4,123.25;26,214.50
Apr 12, 2023 3:00 AM;Apr 12, 2023 4:00 AM;42,596.00;48,429.75;5,833.75;24,853.25
Apr 12, 2023 4:00 AM;Apr 12, 2023 5:00 AM;43,593.50;49,027.50;5,434.00;23,555.00
Apr 12, 2023 5:00 AM;Apr 12, 2023 6:00 AM;47,025.25;52,424.00;5,398.75;24,226.25
Apr 12, 2023 6:00 AM;Apr 12, 2023 7:00 AM;53,294.25;54,036.00;741.75;26,981.75
Apr 12, 2023 7:00 AM;Apr 12, 2023 8:00 AM;58,752.75;59,233.00;480.25;28,805.75
Apr 12, 2023 8:00 AM;Apr 12, 2023 9:00 AM;61,560.75;61,696.75;136.00;28,363.50
Apr 12, 2023 9:00 AM;Apr 12, 2023 10:00 AM;62,427.75;62,663.75;236.00;27,174.75
Apr 12, 2023 10:00 AM;Apr 12, 2023 11:00 AM;64,075.00;66,090.50;2,015.50;25,079.25
Apr 12, 2023 11:00 AM;Apr 12, 2023 12:00 PM;65,512.50;67,628.25;2,115.75;23,530.50
Apr 12, 2023 12:00 PM;Apr 12, 2023 1:00 PM;65,019.75;66,427.50;1,407.75;22,692.00
Apr 12, 2023 1:00 PM;Apr 12, 2023 2:00 PM;63,725.75;65,304.50;1,578.75;24,078.75
Apr 12, 2023 2:00 PM;Apr 12, 2023 3:00 PM;61,532.50;62,719.00;1,186.50;26,261.00
Apr 12, 2023 3:00 PM;Apr 12, 2023 4:00 PM;59,640.25;60,409.00;768.75;28,327.00
Apr 12, 2023 4:00 PM;Apr 12, 2023 5:00 PM;58,459.50;59,362.25;902.75;30,273.00
Apr 12, 2023 5:00 PM;Apr 12, 2023 6:00 PM;58,825.00;58,834.75;9.75;34,924.50
Apr 12, 2023 6:00 PM;Apr 12, 2023 7:00 PM;59,259.00;59,505.50;246.50;39,759.00
Apr 12, 2023 7:00 PM;Apr 12, 2023 8:00 PM;60,480.50;60,682.75;202.25;43,587.75
Apr 12, 2023 8:00 PM;Apr 12, 2023 9:00 PM;59,262.50;59,264.75;2.25;43,409.25
Apr 12, 2023 9:00 PM;Apr 12, 2023 10:00 PM;56,245.75;56,250.00;4.25;41,092.50
