Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Apr 1, 2025 6:00 PM;Apr 1, 2025 7:00 PM;60,238.27;60,739.27;501.00;36,467.27
Apr 1, 2025 7:00 PM;Apr 1, 2025 8:00 PM;60,737.17;60,764.67;27.50;42,596.17
Apr 1, 2025 8:00 PM;Apr 1, 2025 9:00 PM;60,420.13;60,439.88;19.75;40,440.13
Apr 1, 2025 9:00 PM;Apr 1, 2025 10:00 PM;57,811.65;58,005.90;194.25;34,218.15
Apr 1, 2025 10:00 PM;Apr 1, 2025 11:00 PM;53,738.40;54,058.15;319.75;28,810.40
Apr 1, 2025 11:00 PM;Apr 2, 2025 12:00 AM;49,354.96;50,301.71;946.75;23,926.46
Apr 2, 2025 12:00 AM;Apr 2, 2025 1:00 AM;46,218.57;47,643.82;1,425.25;21,539.82
Apr 2, 2025 1:00 AM;Apr 2, 2025 2:00 AM;44,409.94;46,263.44;1,853.50;21,220.68
Apr 2, 2025 2:00 AM;Apr 2, 2025 3:00 AM;43,760.39;46,233.14;2,472.75;21,635.89
Apr 2, 2025 3:00 AM;Apr 2, 2025 4:00 AM;44,136.83;45,658.83;1,522.00;22,461.58
Apr 2, 2025 4:00 AM;Apr 2, 2025 5:00 AM;45,367.70;46,017.45;649.75;24,106.95
Apr 2, 2025 5:00 AM;Apr 2, 2025 6:00 AM;49,489.51;49,639.51;150.00;28,502.01
Apr 2, 2025 6:00 AM;Apr 2, 2025 7:00 AM;56,895.69;56,918.69;23.00;35,483.69
Apr 2, 2025 7:00 AM;Apr 2, 2025 8:00 AM;61,469.97;61,469.97;0.00;38,632.72
Apr 2, 2025 8:00 AM;Apr 2, 2025 9:00 AM;63,795.98;63,796.48;0.50;35,702.73
Apr 2, 2025 9:00 AM;Apr 2, 2025 10:00 AM;63,932.40;64,785.40;853.00;27,381.15
Apr 2, 2025 10:00 AM;Apr 2, 2025 11:00 AM;62,179.34;65,664.34;3,485.00;15,950.34
Apr 2, 2025 11:00 AM;Apr 2, 2025 12:00 PM;61,471.84;66,330.34;4,858.50;9,112.84
Apr 2, 2025 12:00 PM;Apr 2, 2025 1:00 PM;60,306.06;64,978.31;4,672.25;8,041.81
Apr 2, 2025 1:00 PM;Apr 2, 2025 2:00 PM;59,121.51;63,862.01;4,740.50;7,212.26
Apr 2, 2025 2:00 PM;Apr 2, 2025 3:00 PM;57,310.43;62,777.68;5,467.25;3,857.93
Apr 2, 2025 3:00 PM;Apr 2, 2025 4:00 PM;56,961.09;62,312.59;5,351.50;3,298.34
Apr 2, 2025 4:00 PM;Apr 2, 2025 5:00 PM;56,754.57;62,108.32;5,353.75;6,068.32
Apr 2, 2025 5:00 PM;Apr 2, 2025 6:00 PM;58,019.76;62,132.26;4,112.50;12,463.26
Apr 2, 2025 6:00 PM;Apr 2, 2025 7:00 PM;59,434.21;60,558.71;1,124.50;22,496.96
Apr 2, 2025 7:00 PM;Apr 2, 2025 8:00 PM;59,922.52;59,929.52;7.00;29,175.52
Apr 2, 2025 8:00 PM;Apr 2, 2025 9:00 PM;59,857.36;59,880.36;23.00;28,416.61
Apr 2, 2025 9:00 PM;Apr 2, 2025 10:00 PM;57,096.49;57,255.74;159.25;24,140.74
Apr 2, 2025 10:00 PM;Apr 2, 2025 11:00 PM;53,279.56;53,506.31;226.75;21,396.06
Apr 2, 2025 11:00 PM;Apr 3, 2025 12:00 AM;49,776.58;50,521.08;744.50;18,885.83
Apr 3, 2025 12:00 AM;Apr 3, 2025 1:00 AM;46,101.22;48,459.22;2,358.00;17,199.22
Apr 3, 2025 1:00 AM;Apr 3, 2025 2:00 AM;44,772.25;47,910.50;3,138.25;18,048.75
Apr 3, 2025 2:00 AM;Apr 3, 2025 3:00 AM;43,516.30;46,093.55;2,577.25;19,094.05
Apr 3, 2025 3:00 AM;Apr 3, 2025 4:00 AM;43,250.79;44,724.04;1,473.25;20,775.29
Apr 3, 2025 4:00 AM;Apr 3, 2025 5:00 AM;45,002.50;45,562.75;560.25;23,624.25
Apr 3, 2025 5:00 AM;Apr 3, 2025 6:00 AM;48,928.35;49,051.60;123.25;28,324.10
Apr 3, 2025 6:00 AM;Apr 3, 2025 7:00 AM;55,690.70;55,691.20;0.50;35,895.45
Apr 3, 2025 7:00 AM;Apr 3, 2025 8:00 AM;60,054.03;60,054.03;0.00;39,457.03
Apr 3, 2025 8:00 AM;Apr 3, 2025 9:00 AM;62,951.04;62,993.04;42.00;36,436.79
Apr 3, 2025 9:00 AM;Apr 3, 2025 10:00 AM;63,334.74;63,956.74;622.00;29,113.74
Apr 3, 2025 10:00 AM;Apr 3, 2025 11:00 AM;62,438.67;65,186.17;2,747.50;19,500.92
Apr 3, 2025 11:00 AM;Apr 3, 2025 12:00 PM;61,473.17;65,568.92;4,095.75;12,009.42
Apr 3, 2025 12:00 PM;Apr 3, 2025 1:00 PM;59,300.35;64,125.60;4,825.25;5,826.60
Apr 3, 2025 1:00 PM;Apr 3, 2025 2:00 PM;57,626.36;62,182.86;4,556.50;4,642.36
Apr 3, 2025 2:00 PM;Apr 3, 2025 3:00 PM;56,150.39;61,570.89;5,420.50;4,481.64
Apr 3, 2025 3:00 PM;Apr 3, 2025 4:00 PM;55,393.13;60,677.88;5,284.75;6,999.38
Apr 3, 2025 4:00 PM;Apr 3, 2025 5:00 PM;55,137.63;60,148.88;5,011.25;14,225.63
Apr 3, 2025 5:00 PM;Apr 3, 2025 6:00 PM;55,813.16;57,899.16;2,086.00;26,628.16
Apr 3, 2025 6:00 PM;Apr 3, 2025 7:00 PM;58,517.32;58,809.07;291.75;42,377.57
Apr 3, 2025 7:00 PM;Apr 3, 2025 8:00 PM;59,975.30;59,977.30;2.00;50,966.55
Apr 3, 2025 8:00 PM;Apr 3, 2025 9:00 PM;59,561.64;59,563.89;2.25;49,106.89
Apr 3, 2025 9:00 PM;Apr 3, 2025 10:00 PM;56,355.59;56,498.34;142.75;43,658.34
Apr 3, 2025 10:00 PM;Apr 3, 2025 11:00 PM;52,447.04;52,719.04;272.00;39,407.79
Apr 3, 2025 11:00 PM;Apr 4, 2025 12:00 AM;48,425.07;48,972.07;547.00;36,149.82
Apr 4, 2025 12:00 AM;Apr 4, 2025 1:00 AM;45,330.42;46,081.42;751.00;34,675.92
Apr 4, 2025 1:00 AM;Apr 4, 2025 2:00 AM;43,595.37;43,937.37;342.00;34,962.87
Apr 4, 2025 2:00 AM;Apr 4, 2025 3:00 AM;42,756.37;42,890.87;134.50;35,891.37
Apr 4, 2025 3:00 AM;Apr 4, 2025 4:00 AM;43,030.99;43,148.24;117.25;37,414.49
Apr 4, 2025 4:00 AM;Apr 4, 2025 5:00 AM;44,705.24;44,762.74;57.50;39,937.74
Apr 4, 2025 5:00 AM;Apr 4, 2025 6:00 AM;48,626.64;48,660.39;33.75;44,398.39
Apr 4, 2025 6:00 AM;Apr 4, 2025 7:00 AM;55,834.54;55,837.04;2.50;51,526.04
Apr 4, 2025 7:00 AM;Apr 4, 2025 8:00 AM;60,065.66;60,066.66;1.00;52,675.91
Apr 4, 2025 8:00 AM;Apr 4, 2025 9:00 AM;63,048.79;63,184.04;135.25;45,904.79
Apr 4, 2025 9:00 AM;Apr 4, 2025 10:00 AM;62,286.27;63,234.02;947.75;33,479.02
Apr 4, 2025 10:00 AM;Apr 4, 2025 11:00 AM;60,961.22;63,983.97;3,022.75;22,606.97
Apr 4, 2025 11:00 AM;Apr 4, 2025 12:00 PM;60,151.31;64,275.81;4,124.50;13,607.31
Apr 4, 2025 12:00 PM;Apr 4, 2025 1:00 PM;58,235.90;63,209.15;4,973.25;7,659.90
Apr 4, 2025 1:00 PM;Apr 4, 2025 2:00 PM;56,736.65;61,668.65;4,932.00;6,513.65
Apr 4, 2025 2:00 PM;Apr 4, 2025 3:00 PM;54,327.58;60,332.58;6,005.00;6,716.08
Apr 4, 2025 3:00 PM;Apr 4, 2025 4:00 PM;53,338.63;59,254.88;5,916.25;9,472.88
Apr 4, 2025 4:00 PM;Apr 4, 2025 5:00 PM;53,420.23;58,193.48;4,773.25;16,334.73
Apr 4, 2025 5:00 PM;Apr 4, 2025 6:00 PM;54,178.73;56,107.98;1,929.25;26,792.48
Apr 4, 2025 6:00 PM;Apr 4, 2025 7:00 PM;56,813.00;57,074.75;261.75;39,899.25
Apr 4, 2025 7:00 PM;Apr 4, 2025 8:00 PM;57,509.03;57,512.03;3.00;47,000.78
Apr 4, 2025 8:00 PM;Apr 4, 2025 9:00 PM;56,923.66;56,926.66;3.00;46,067.16
Apr 4, 2025 9:00 PM;Apr 4, 2025 10:00 PM;53,059.37;53,085.12;25.75;40,325.87
Apr 4, 2025 10:00 PM;Apr 4, 2025 11:00 PM;49,589.95;49,673.45;83.50;35,801.70
Apr 4, 2025 11:00 PM;Apr 5, 2025 12:00 AM;46,179.46;46,253.96;74.50;31,851.71
Apr 5, 2025 12:00 AM;Apr 5, 2025 1:00 AM;43,615.03;43,698.53;83.50;30,163.78
Apr 5, 2025 1:00 AM;Apr 5, 2025 2:00 AM;41,143.68;41,163.68;20.00;28,819.68
Apr 5, 2025 2:00 AM;Apr 5, 2025 3:00 AM;40,453.24;40,616.24;163.00;28,422.24
Apr 5, 2025 3:00 AM;Apr 5, 2025 4:00 AM;40,340.40;40,408.90;68.50;27,570.15
Apr 5, 2025 4:00 AM;Apr 5, 2025 5:00 AM;41,027.15;41,179.40;152.25;26,986.15
Apr 5, 2025 5:00 AM;Apr 5, 2025 6:00 AM;42,926.83;43,063.83;137.00;28,165.08
Apr 5, 2025 6:00 AM;Apr 5, 2025 7:00 AM;44,492.92;44,549.17;56.25;28,984.17
Apr 5, 2025 7:00 AM;Apr 5, 2025 8:00 AM;47,516.98;47,664.73;147.75;29,434.73
Apr 5, 2025 8:00 AM;Apr 5, 2025 9:00 AM;50,547.12;51,020.62;473.50;25,064.12
Apr 5, 2025 9:00 AM;Apr 5, 2025 10:00 AM;53,226.08;56,335.58;3,109.50;17,056.33
Apr 5, 2025 10:00 AM;Apr 5, 2025 11:00 AM;52,780.35;57,292.10;4,511.75;7,236.85
Apr 5, 2025 11:00 AM;Apr 5, 2025 12:00 PM;51,018.02;55,780.77;4,762.75;1,191.77
Apr 5, 2025 12:00 PM;Apr 5, 2025 1:00 PM;49,028.44;54,343.19;5,314.75;-827.56
Apr 5, 2025 1:00 PM;Apr 5, 2025 2:00 PM;46,539.13;52,183.63;5,644.50;-965.12
Apr 5, 2025 2:00 PM;Apr 5, 2025 3:00 PM;44,791.02;50,457.77;5,666.75;446.77
Apr 5, 2025 3:00 PM;Apr 5, 2025 4:00 PM;44,861.89;50,653.89;5,792.00;2,565.14
Apr 5, 2025 4:00 PM;Apr 5, 2025 5:00 PM;45,626.15;50,992.65;5,366.50;5,008.15
Apr 5, 2025 5:00 PM;Apr 5, 2025 6:00 PM;47,810.77;52,380.52;4,569.75;8,861.77
Apr 5, 2025 6:00 PM;Apr 5, 2025 7:00 PM;49,866.78;51,475.78;1,609.00;14,786.53
Apr 5, 2025 7:00 PM;Apr 5, 2025 8:00 PM;50,194.33;50,269.83;75.50;20,943.33
Apr 5, 2025 8:00 PM;Apr 5, 2025 9:00 PM;49,563.66;49,584.16;20.50;21,269.16
Apr 5, 2025 9:00 PM;Apr 5, 2025 10:00 PM;47,941.59;48,114.84;173.25;18,665.59
Apr 5, 2025 10:00 PM;Apr 5, 2025 11:00 PM;45,846.24;45,996.74;150.50;18,184.74
Apr 5, 2025 11:00 PM;Apr 6, 2025 12:00 AM;43,243.13;43,463.63;220.50;16,927.38
Apr 6, 2025 12:00 AM;Apr 6, 2025 1:00 AM;40,299.74;41,162.24;862.50;15,184.24
Apr 6, 2025 1:00 AM;Apr 6, 2025 2:00 AM;38,670.11;40,296.86;1,626.75;15,882.11
Apr 6, 2025 2:00 AM;Apr 6, 2025 3:00 AM;37,769.99;39,044.99;1,275.00;17,350.99
Apr 6, 2025 3:00 AM;Apr 6, 2025 4:00 AM;38,137.03;38,595.03;458.00;19,892.03
Apr 6, 2025 4:00 AM;Apr 6, 2025 5:00 AM;38,495.08;38,837.58;342.50;22,131.58
Apr 6, 2025 5:00 AM;Apr 6, 2025 6:00 AM;38,828.74;38,935.24;106.50;23,387.74
Apr 6, 2025 6:00 AM;Apr 6, 2025 7:00 AM;39,512.62;39,663.12;150.50;23,997.62
Apr 6, 2025 7:00 AM;Apr 6, 2025 8:00 AM;41,778.16;42,225.16;447.00;24,108.66
Apr 6, 2025 8:00 AM;Apr 6, 2025 9:00 AM;44,611.78;46,407.03;1,795.25;18,439.53
Apr 6, 2025 9:00 AM;Apr 6, 2025 10:00 AM;47,691.27;51,199.52;3,508.25;9,578.02
Apr 6, 2025 10:00 AM;Apr 6, 2025 11:00 AM;48,188.94;52,122.94;3,934.00;2,247.69
Apr 6, 2025 11:00 AM;Apr 6, 2025 12:00 PM;48,419.42;53,288.67;4,869.25;-301.33
Apr 6, 2025 12:00 PM;Apr 6, 2025 1:00 PM;47,432.35;52,917.85;5,485.50;-317.15
Apr 6, 2025 1:00 PM;Apr 6, 2025 2:00 PM;44,973.69;50,687.44;5,713.75;-492.06
Apr 6, 2025 2:00 PM;Apr 6, 2025 3:00 PM;43,185.97;49,034.47;5,848.50;503.97
Apr 6, 2025 3:00 PM;Apr 6, 2025 4:00 PM;42,259.14;47,936.64;5,677.50;2,787.14
Apr 6, 2025 4:00 PM;Apr 6, 2025 5:00 PM;43,172.65;48,150.40;4,977.75;6,148.90
Apr 6, 2025 5:00 PM;Apr 6, 2025 6:00 PM;46,555.01;50,173.51;3,618.50;15,594.76
Apr 6, 2025 6:00 PM;Apr 6, 2025 7:00 PM;48,825.19;49,667.44;842.25;29,633.44
Apr 6, 2025 7:00 PM;Apr 6, 2025 8:00 PM;50,274.19;50,346.94;72.75;39,595.94
Apr 6, 2025 8:00 PM;Apr 6, 2025 9:00 PM;50,979.73;50,981.98;2.25;39,958.23
Apr 6, 2025 9:00 PM;Apr 6, 2025 10:00 PM;49,869.99;50,347.24;477.25;36,769.24
Apr 6, 2025 10:00 PM;Apr 6, 2025 11:00 PM;48,432.87;48,869.37;436.50;35,427.37
Apr 6, 2025 11:00 PM;Apr 7, 2025 12:00 AM;45,761.50;46,297.75;536.25;33,667.00
Apr 7, 2025 12:00 AM;Apr 7, 2025 1:00 AM;43,352.95;44,062.95;710.00;32,536.20
Apr 7, 2025 1:00 AM;Apr 7, 2025 2:00 AM;42,207.23;43,366.23;1,159.00;32,030.48
Apr 7, 2025 2:00 AM;Apr 7, 2025 3:00 AM;42,033.47;43,822.22;1,788.75;32,274.22
Apr 7, 2025 3:00 AM;Apr 7, 2025 4:00 AM;42,804.38;44,011.13;1,206.75;33,614.88
Apr 7, 2025 4:00 AM;Apr 7, 2025 5:00 AM;44,195.36;44,800.11;604.75;35,286.86
Apr 7, 2025 5:00 AM;Apr 7, 2025 6:00 AM;48,910.61;49,109.36;198.75;39,753.36
Apr 7, 2025 6:00 AM;Apr 7, 2025 7:00 AM;56,911.54;56,942.29;30.75;47,184.04
Apr 7, 2025 7:00 AM;Apr 7, 2025 8:00 AM;61,008.89;61,011.89;3.00;48,316.64
Apr 7, 2025 8:00 AM;Apr 7, 2025 9:00 AM;63,540.94;63,543.44;2.50;43,232.19
Apr 7, 2025 9:00 AM;Apr 7, 2025 10:00 AM;63,572.38;63,717.13;144.75;32,957.13
Apr 7, 2025 10:00 AM;Apr 7, 2025 11:00 AM;62,422.31;65,096.56;2,674.25;20,791.56
Apr 7, 2025 11:00 AM;Apr 7, 2025 12:00 PM;61,917.28;66,512.53;4,595.25;12,488.28
Apr 7, 2025 12:00 PM;Apr 7, 2025 1:00 PM;59,776.62;64,291.87;4,515.25;6,678.62
Apr 7, 2025 1:00 PM;Apr 7, 2025 2:00 PM;57,774.53;62,230.53;4,456.00;5,755.03
Apr 7, 2025 2:00 PM;Apr 7, 2025 3:00 PM;56,032.74;61,246.99;5,214.25;6,983.24
Apr 7, 2025 3:00 PM;Apr 7, 2025 4:00 PM;55,419.35;60,365.85;4,946.50;10,380.10
Apr 7, 2025 4:00 PM;Apr 7, 2025 5:00 PM;54,947.48;58,494.23;3,546.75;16,835.98
Apr 7, 2025 5:00 PM;Apr 7, 2025 6:00 PM;55,957.77;57,621.77;1,664.00;28,300.02
Apr 7, 2025 6:00 PM;Apr 7, 2025 7:00 PM;58,422.33;58,977.08;554.75;42,697.58
Apr 7, 2025 7:00 PM;Apr 7, 2025 8:00 PM;59,467.96;59,506.21;38.25;51,952.96
Apr 7, 2025 8:00 PM;Apr 7, 2025 9:00 PM;58,785.15;58,788.15;3.00;52,475.40
Apr 7, 2025 9:00 PM;Apr 7, 2025 10:00 PM;56,012.00;56,014.75;2.75;48,592.25
Apr 7, 2025 10:00 PM;Apr 7, 2025 11:00 PM;52,492.91;52,574.41;81.50;44,769.91
Apr 7, 2025 11:00 PM;Apr 8, 2025 12:00 AM;48,940.43;49,401.93;461.50;41,726.18
Apr 8, 2025 12:00 AM;Apr 8, 2025 1:00 AM;46,063.25;46,483.25;420.00;39,917.50
Apr 8, 2025 1:00 AM;Apr 8, 2025 2:00 AM;44,421.42;45,009.42;588.00;39,195.42
Apr 8, 2025 2:00 AM;Apr 8, 2025 3:00 AM;43,724.39;44,614.39;890.00;39,414.14
Apr 8, 2025 3:00 AM;Apr 8, 2025 4:00 AM;44,218.34;45,046.84;828.50;40,526.09
Apr 8, 2025 4:00 AM;Apr 8, 2025 5:00 AM;45,997.51;46,296.01;298.50;42,905.26
Apr 8, 2025 5:00 AM;Apr 8, 2025 6:00 AM;49,693.94;49,772.44;78.50;46,841.44
Apr 8, 2025 6:00 AM;Apr 8, 2025 7:00 AM;57,100.85;57,118.85;18.00;54,299.35
Apr 8, 2025 7:00 AM;Apr 8, 2025 8:00 AM;61,315.54;61,316.54;1.00;55,288.04
Apr 8, 2025 8:00 AM;Apr 8, 2025 9:00 AM;63,620.26;63,624.76;4.50;48,915.51
Apr 8, 2025 9:00 AM;Apr 8, 2025 10:00 AM;63,784.33;64,194.58;410.25;38,071.33
Apr 8, 2025 10:00 AM;Apr 8, 2025 11:00 AM;62,646.68;66,209.43;3,562.75;25,742.68
Apr 8, 2025 11:00 AM;Apr 8, 2025 12:00 PM;60,855.11;66,006.11;5,151.00;15,889.61
Apr 8, 2025 12:00 PM;Apr 8, 2025 1:00 PM;58,905.69;63,611.69;4,706.00;11,288.69
Apr 8, 2025 1:00 PM;Apr 8, 2025 2:00 PM;57,222.87;61,877.37;4,654.50;10,848.37
Apr 8, 2025 2:00 PM;Apr 8, 2025 3:00 PM;55,975.98;60,987.73;5,011.75;13,001.98
Apr 8, 2025 3:00 PM;Apr 8, 2025 4:00 PM;55,515.24;60,475.99;4,960.75;17,585.24
Apr 8, 2025 4:00 PM;Apr 8, 2025 5:00 PM;54,762.58;57,609.58;2,847.00;23,960.58
Apr 8, 2025 5:00 PM;Apr 8, 2025 6:00 PM;56,112.30;57,365.05;1,252.75;34,811.80
Apr 8, 2025 6:00 PM;Apr 8, 2025 7:00 PM;57,979.74;58,533.24;553.50;47,387.99
Apr 8, 2025 7:00 PM;Apr 8, 2025 8:00 PM;59,094.14;59,199.14;105.00;55,229.64
Apr 8, 2025 8:00 PM;Apr 8, 2025 9:00 PM;58,722.45;58,751.45;29.00;55,408.70
Apr 8, 2025 9:00 PM;Apr 8, 2025 10:00 PM;55,836.92;55,843.67;6.75;51,417.67
Apr 8, 2025 10:00 PM;Apr 8, 2025 11:00 PM;52,240.10;52,309.10;69.00;47,284.10
Apr 8, 2025 11:00 PM;Apr 9, 2025 12:00 AM;48,781.37;48,998.87;217.50;43,806.37
Apr 9, 2025 12:00 AM;Apr 9, 2025 1:00 AM;45,411.82;45,787.32;375.50;40,429.82
Apr 9, 2025 1:00 AM;Apr 9, 2025 2:00 AM;44,023.10;44,735.35;712.25;39,352.35
Apr 9, 2025 2:00 AM;Apr 9, 2025 3:00 AM;43,510.30;44,420.55;910.25;39,225.80
Apr 9, 2025 3:00 AM;Apr 9, 2025 4:00 AM;43,981.94;44,913.19;931.25;39,796.94
Apr 9, 2025 4:00 AM;Apr 9, 2025 5:00 AM;45,660.69;46,065.19;404.50;41,100.69
Apr 9, 2025 5:00 AM;Apr 9, 2025 6:00 AM;49,371.07;49,513.07;142.00;44,814.32
Apr 9, 2025 6:00 AM;Apr 9, 2025 7:00 AM;56,432.45;56,504.45;72.00;51,907.45
Apr 9, 2025 7:00 AM;Apr 9, 2025 8:00 AM;60,638.00;60,638.25;0.25;53,499.00
Apr 9, 2025 8:00 AM;Apr 9, 2025 9:00 AM;62,962.49;62,971.24;8.75;48,896.99
Apr 9, 2025 9:00 AM;Apr 9, 2025 10:00 AM;63,479.33;64,075.83;596.50;39,898.83
Apr 9, 2025 10:00 AM;Apr 9, 2025 11:00 AM;63,232.35;65,545.10;2,312.75;29,843.85
Apr 9, 2025 11:00 AM;Apr 9, 2025 12:00 PM;61,909.06;66,138.56;4,229.50;20,843.81
Apr 9, 2025 12:00 PM;Apr 9, 2025 1:00 PM;59,761.77;63,806.52;4,044.75;15,332.77
Apr 9, 2025 1:00 PM;Apr 9, 2025 2:00 PM;59,091.91;63,657.66;4,565.75;13,845.66
Apr 9, 2025 2:00 PM;Apr 9, 2025 3:00 PM;57,745.07;63,436.57;5,691.50;12,896.32
Apr 9, 2025 3:00 PM;Apr 9, 2025 4:00 PM;57,280.89;63,022.14;5,741.25;14,304.14
Apr 9, 2025 4:00 PM;Apr 9, 2025 5:00 PM;57,329.40;62,807.65;5,478.25;18,134.90
Apr 9, 2025 5:00 PM;Apr 9, 2025 6:00 PM;58,570.17;60,926.17;2,356.00;25,165.92
Apr 9, 2025 6:00 PM;Apr 9, 2025 7:00 PM;61,123.13;61,493.63;370.50;35,400.88
Apr 9, 2025 7:00 PM;Apr 9, 2025 8:00 PM;61,965.41;62,098.41;133.00;42,885.41
Apr 9, 2025 8:00 PM;Apr 9, 2025 9:00 PM;61,565.63;61,567.38;1.75;42,678.88
Apr 9, 2025 9:00 PM;Apr 9, 2025 10:00 PM;59,291.53;59,630.53;339.00;38,567.78
Apr 9, 2025 10:00 PM;Apr 9, 2025 11:00 PM;55,229.27;55,770.02;540.75;35,209.02
Apr 9, 2025 11:00 PM;Apr 10, 2025 12:00 AM;50,909.63;51,671.38;761.75;32,440.13
Apr 10, 2025 12:00 AM;Apr 10, 2025 1:00 AM;47,964.81;49,127.56;1,162.75;30,774.56
Apr 10, 2025 1:00 AM;Apr 10, 2025 2:00 AM;45,598.64;47,575.39;1,976.75;30,592.64
Apr 10, 2025 2:00 AM;Apr 10, 2025 3:00 AM;44,447.95;45,758.45;1,310.50;31,334.70
Apr 10, 2025 3:00 AM;Apr 10, 2025 4:00 AM;44,347.66;45,007.16;659.50;32,955.66
Apr 10, 2025 4:00 AM;Apr 10, 2025 5:00 AM;45,102.63;45,685.63;583.00;35,522.63
Apr 10, 2025 5:00 AM;Apr 10, 2025 6:00 AM;48,636.44;48,692.44;56.00;40,828.69
Apr 10, 2025 6:00 AM;Apr 10, 2025 7:00 AM;55,846.00;55,848.75;2.75;49,163.00
Apr 10, 2025 7:00 AM;Apr 10, 2025 8:00 AM;60,631.96;60,635.21;3.25;53,150.46
Apr 10, 2025 8:00 AM;Apr 10, 2025 9:00 AM;63,399.31;63,401.06;1.75;51,917.81
Apr 10, 2025 9:00 AM;Apr 10, 2025 10:00 AM;63,381.21;63,416.96;35.75;45,388.71
Apr 10, 2025 10:00 AM;Apr 10, 2025 11:00 AM;63,495.89;64,276.64;780.75;37,421.64
Apr 10, 2025 11:00 AM;Apr 10, 2025 12:00 PM;64,494.09;67,348.84;2,854.75;30,355.84
Apr 10, 2025 12:00 PM;Apr 10, 2025 1:00 PM;62,531.19;65,852.44;3,321.25;22,178.94
Apr 10, 2025 1:00 PM;Apr 10, 2025 2:00 PM;60,479.11;64,560.36;4,081.25;15,814.36
Apr 10, 2025 2:00 PM;Apr 10, 2025 3:00 PM;58,932.40;64,508.15;5,575.75;11,761.90
Apr 10, 2025 3:00 PM;Apr 10, 2025 4:00 PM;57,511.80;62,996.55;5,484.75;11,455.05
Apr 10, 2025 4:00 PM;Apr 10, 2025 5:00 PM;57,525.87;62,982.12;5,456.25;15,250.87
Apr 10, 2025 5:00 PM;Apr 10, 2025 6:00 PM;58,986.13;61,360.38;2,374.25;23,117.88
Apr 10, 2025 6:00 PM;Apr 10, 2025 7:00 PM;61,264.89;61,693.64;428.75;34,785.39
Apr 10, 2025 7:00 PM;Apr 10, 2025 8:00 PM;62,912.53;63,107.53;195.00;42,517.78
Apr 10, 2025 8:00 PM;Apr 10, 2025 9:00 PM;62,384.46;62,622.21;237.75;41,649.71
Apr 10, 2025 9:00 PM;Apr 10, 2025 10:00 PM;60,016.90;60,279.40;262.50;35,461.65
Apr 10, 2025 10:00 PM;Apr 10, 2025 11:00 PM;55,921.86;56,073.86;152.00;29,387.61
Apr 10, 2025 11:00 PM;Apr 11, 2025 12:00 AM;51,739.89;51,889.64;149.75;24,265.39
Apr 11, 2025 12:00 AM;Apr 11, 2025 1:00 AM;49,605.56;50,499.31;893.75;20,820.56
Apr 11, 2025 1:00 AM;Apr 11, 2025 2:00 AM;47,813.85;51,050.10;3,236.25;19,199.60
Apr 11, 2025 2:00 AM;Apr 11, 2025 3:00 AM;47,141.71;50,441.71;3,300.00;19,624.96
Apr 11, 2025 3:00 AM;Apr 11, 2025 4:00 AM;47,322.67;50,228.92;2,906.25;20,538.92
Apr 11, 2025 4:00 AM;Apr 11, 2025 5:00 AM;48,387.53;50,308.03;1,920.50;22,163.03
Apr 11, 2025 5:00 AM;Apr 11, 2025 6:00 AM;51,159.42;51,330.17;170.75;25,809.42
Apr 11, 2025 6:00 AM;Apr 11, 2025 7:00 AM;57,712.43;57,716.68;4.25;33,111.93
Apr 11, 2025 7:00 AM;Apr 11, 2025 8:00 AM;62,096.51;62,096.76;0.25;36,098.26
Apr 11, 2025 8:00 AM;Apr 11, 2025 9:00 AM;64,328.35;64,424.10;95.75;31,980.60
Apr 11, 2025 9:00 AM;Apr 11, 2025 10:00 AM;64,115.74;66,637.24;2,521.50;21,991.99
Apr 11, 2025 10:00 AM;Apr 11, 2025 11:00 AM;63,655.21;67,635.71;3,980.50;12,214.71
Apr 11, 2025 11:00 AM;Apr 11, 2025 12:00 PM;62,739.37;67,646.37;4,907.00;4,590.12
Apr 11, 2025 12:00 PM;Apr 11, 2025 1:00 PM;59,949.95;64,915.45;4,965.50;882.95
Apr 11, 2025 1:00 PM;Apr 11, 2025 2:00 PM;58,063.24;63,062.74;4,999.50;-1,626.51
Apr 11, 2025 2:00 PM;Apr 11, 2025 3:00 PM;55,643.21;61,436.21;5,793.00;-1,923.54
Apr 11, 2025 3:00 PM;Apr 11, 2025 4:00 PM;55,153.04;60,334.29;5,181.25;1,683.29
Apr 11, 2025 4:00 PM;Apr 11, 2025 5:00 PM;54,786.96;59,437.46;4,650.50;8,128.96
Apr 11, 2025 5:00 PM;Apr 11, 2025 6:00 PM;56,068.88;57,935.38;1,866.50;21,679.13
Apr 11, 2025 6:00 PM;Apr 11, 2025 7:00 PM;57,336.37;57,750.37;414.00;35,087.37
Apr 11, 2025 7:00 PM;Apr 11, 2025 8:00 PM;57,667.27;57,671.77;4.50;44,922.77
Apr 11, 2025 8:00 PM;Apr 11, 2025 9:00 PM;56,918.42;56,920.42;2.00;47,349.67
Apr 11, 2025 9:00 PM;Apr 11, 2025 10:00 PM;54,634.83;54,636.83;2.00;45,116.58
